DeptID,EntityName,PAN,RegisteredAddress,Contact
UDYAM-334737,Tech Enterprises LLP,AETGQ0528J,"Plot 321, MIDC, Bengaluru, KA",9335329944
UDYAM-209183,Balaji Solutions Limited,ZNUSE9759A,"Plot 119, Peenya, Delhi, DL",9456762047
UDYAM-659163,Global Industries Limited,WZXMA7917I,"Plot 993, GIDC, Delhi, DL",9309208207
UDYAM-541740,Metro Fabrication LLP,ZQRAF1485O,"plot 881, midc, ahmedabad, gj",9262992772
UDYAM-543618,Acme Traders Limited,YZOEW5837D,"Plot 15, Peenya, Ahmedabad, GJ",9399610566
UDYAM-261471,Om Fabircation Pvt Ltd,UGCBV5274A,"Plot 894, GIDC, Bengaluru, KA",9535091391
UDYAM-958288,Sunrise Traders LLP,PHDCP4186K,"plot 270, gidc, delhi, dl",9383749553
UDYAM-567672,Sunrise Enterprises LLP,CKFIL6258Y,"plot 943, peenya, hyderabad, ts",9523217629
UDYAM-522720,Prime Technologies Pvt Ltd,SHSNB4720W,"plot 166, guindy, chennai, tn",9669991657
UDYAM-880914,Dynamic Corp LLP,MPVFJ1649N,"Plot 857, Peenya, Hyderabad, TS",9795856174
UDYAM-554368,Dynamic Vnetures Pvt Ltd,SRGIW2875L,"plot 791, midc, mumbai, mh",9800651555
UDYAM-669807,Acme eTchnologies Pvt Ltd,TWZWH7256W,"Plot 780, Phase 1, Electronic City, Ahmedabad, GJ",9978934515
UDYAM-490412,Prime Industries Pvt Ltd,XUEOZ4030P,"Plot 117, Okhla Ind Estate, Delhi, DL",9512156050
UDYAM-730674,Sunrise Solutions Limitde,JDWHQ1864U,"plot 794, gidc, mumbai, mh",9522828620
UDYAM-595322,Apex nIdustries LLP,EGOXL2940A,"plot 269, gidc, mumbai, mh",9454838337
UDYAM-79839,Metro Fabrication Limited,DUKAY7574S,"Plot 640, Hitec City, Mumbai, MH",9249884273
UDYAM-257250,Metro Technologies Limited,IGSYU7679D,"gala no. 65, shady complex, ahmedabad, gj",800868010
UDYAM-296709,Global Corp iLmited,SDUJK7623C,"Plot 840, Hitec City, Pune, MH",9367530705
UDYAM-244234,Pioneer Logistics Pvt Ltd,JFICF9920Z,"Plot 348, Peenya, Chennai, TN",9537696699
UDYAM-706109,Stellar Tarders Pvt Ltd,FGWQK2721E,"plot 738, okhla ind est, chennai, tn",9720946888
UDYAM-400498,Shree Technologies LPL,UGPGS8399Y,"plot 901, ph 1, electronic city, pune, mh",9378295849
UDYAM-442745,Acme IndustriesL LP,WMQQB1487V,"Plot 660, Hitec City, Delhi, DL",9414577683
UDYAM-856730,Shree TradersL LP,RAFTE9539P,"plot 720, okhla ind est, bengaluru, ka",9873096250
UDYAM-471702,Stellar Fabricaiton Limited,TANRZ5248Q,"plot 645, guindy, bengaluru, ka",9388877427
UDYAM-277849,Balaji Technologeis Pvt Ltd,QJVXH7000A,"Plot 919, Hitec City, Pune, MH",9414243276
UDYAM-510246,Prime Industries Pvt Ltd,YJNJV8035U,"gala no. 10, shady complex, pune, mh",800416060
UDYAM-862447,Srhee Industries Limited,FQVMZ1678E,"Plot 748, Phase 1, Electronic City, Ahmedabad, GJ",9786225820
UDYAM-280071,Metro Traders LLP,RRFIF3311V,"Plot 524, GIDC, Bengaluru, KA",9601897820
UDYAM-140225,Tech Traders Pvt Ltd,ILQRR2090L,"plot 654, hitec city, pune, mh",9912966413
UDYAM-930926,Acme Technologies LLP,RYZFY5610W,"plot 246, midc, chennai, tn",9432907269
UDYAM-162112,Sunrise CorpL LP,JFJGY0370N,"plot 126, okhla ind est, pune, mh",9210169823
UDYAM-759806,Sunrise Logistics Limtied,WLXQI0523R,"plot 247, midc, ahmedabad, gj",9379343397
UDYAM-75937,Prime Industries Limited,TTSEB7730Q,"Plot 958, Okhla Ind Estate, Hyderabad, TS",9793024569
UDYAM-680519,Metro Fabrication Limited,LYFON1331Q,"Plot 255, Hitec City, Delhi, DL",9678236088
UDYAM-192326,Apex Corp LPL,EOHTW7037N,"Plot 466, Guindy, Ahmedabad, GJ",9649538629
UDYAM-303427,Prime Logistisc LLP,HVVCP6092X,"Plot 935, Phase 1, Electronic City, Bengaluru, KA",9842776680
UDYAM-297763,Acme EnterprisesP vt Ltd,RXRYX1765Y,"Plot 8, Hitec City, Mumbai, MH",9668302099
UDYAM-759677,Om Enterprisse LLP,CQSQN3058O,"plot 709, peenya, ahmedabad, gj",9158292355
UDYAM-177185,Balaji Logsitics Limited,SJRVY2448J,"Plot 585, Okhla Ind Estate, Hyderabad, TS",9896590144
UDYAM-327978,Tech Ventures Limtied,NTPRM2932L,"plot 735, peenya, mumbai, mh",9253978668
UDYAM-227087,Om TechnologiesL LP,XYEZB7398Q,"Plot 944, MIDC, Ahmedabad, GJ",9424060931
UDYAM-891517,Balaji Technologies Liimted,TSYNM9555B,"plot 785, ph 1, electronic city, chennai, tn",9996072388
UDYAM-61675,Global Solutinos LLP,EIPKT3985Y,"Plot 559, Peenya, Hyderabad, TS",9776704290
UDYAM-702303,Tech Solutions LLP,VQBBJ3064H,"Plot 203, Hitec City, Delhi, DL",9219134478
UDYAM-298350,Acme Enterprise sPvt Ltd,NFDUW6839J,"Plot 901, Okhla Ind Estate, Pune, MH",9930584959
UDYAM-622030,Stellar Corp LLP,XCRKQ2510U,"plot 712, midc, hyderabad, ts",9903248597
UDYAM-701075,Acme Enterprises Limited,YUTCU0769K,"plot 187, okhla ind est, chennai, tn",9569804016
UDYAM-220327,Balaji Industries LPL,ULLAC8308D,"Gala No. 100, Shady Complex, Ahmedabad, GJ",800116478
UDYAM-318206,Prime Technologies LLP,NKRKG5930Y,"plot 674, hitec city, mumbai, mh",9971940396
UDYAM-773531,Metro Technologies Limited,KXTRS3478K,"plot 337, hitec city, ahmedabad, gj",9384347408
UDYAM-607765,Acme Ventures LLP,OQPVW6431U,"Plot 4, GIDC, Bengaluru, KA",9353008144
UDYAM-974103,Global Logistics Pvt Ltd,BUENG6780E,"plot 239, ph 1, electronic city, ahmedabad, gj",9695205621
UDYAM-322698,Stellar Industries Pvt Ldt,IHHUK1185R,"plot 47, gidc, hyderabad, ts",9513442250
UDYAM-404025,Prime Traders LLP,HUQHJ1894D,"plot 14, gidc, chennai, tn",9503065501
UDYAM-512433,Prime Enterprises Pvt Ltd,ZJKHT7834B,"plot 592, okhla ind est, delhi, dl",9389752880
UDYAM-797227,Metro Techonlogies LLP,MLKKR7996W,"plot 229, ph 1, electronic city, ahmedabad, gj",9476746918
UDYAM-491415,Tech Fabrication LLP,RVGTE6015I,"plot 274, gidc, mumbai, mh",9499279935
UDYAM-134996,Tech Logistics Limited,WGQWC5936L,"plot 369, guindy, ahmedabad, gj",9644855071
UDYAM-436308,ShreeT raders Limited,MQVWC6153U,"Plot 723, Hitec City, Pune, MH",9636762934
UDYAM-865364,Sunrise Logitsics Limited,SZYOD2571A,"Plot 423, Peenya, Pune, MH",9109807249
UDYAM-367508,Acme Industries Pvt Ltd,VPTBW3897Y,"Plot 346, Guindy, Pune, MH",9570242548
UDYAM-267118,Prime Technologies Limietd,OXIXF1357D,"plot 808, hitec city, bengaluru, ka",9437774165
UDYAM-755994,Om Enterprises Limitde,ELXEC6534Y,"plot 229, okhla ind est, hyderabad, ts",9344173743
UDYAM-523204,Acme Industries Limited,TCQEI9386H,"Plot 93, Okhla Ind Estate, Chennai, TN",9226113106
UDYAM-228189,Om Ventures Pvt Ltd,FYGFG3024Q,"Plot 602, Okhla Ind Estate, Chennai, TN",9151140555
UDYAM-965760,Acme Fabrication LLP,NIIET9894E,"plot 923, peenya, ahmedabad, gj",9390253416
UDYAM-861092,Acme Enterprises Pvt Ltd,WSIFU7983R,"Plot 449, Hitec City, Mumbai, MH",9346075694
UDYAM-831592,Om Industrise LLP,URGLN6537O,"Plot 280, Okhla Ind Estate, Hyderabad, TS",9490611039
UDYAM-682347,Om Traders Pvt Ltd,ZOIQP8707J,"Plot 466, Okhla Ind Estate, Mumbai, MH",9231541513
UDYAM-803077,Acme Ventrues LLP,NWSPR3219P,"Plot 69, Peenya, Bengaluru, KA",9701474954
UDYAM-729833,Tech Logistics Pvt Ldt,YQKHG5810L,"gala no. 1, shady complex, delhi, dl",800805319
UDYAM-816876,Dynamic Enterprises Pvt Ltd,ZYYQV8342N,"plot 662, guindy, chennai, tn",9643249262
UDYAM-964338,Balaji Inudstries Pvt Ltd,YVBGF8266Z,"plot 525, gidc, delhi, dl",9640539501
UDYAM-563400,Prime IndustriesL LP,LKTVE8988U,"Plot 615, Peenya, Ahmedabad, GJ",9709487573
UDYAM-140332,Shree Ventures Pvt Ltd,GHGHU2146K,"Plot 783, GIDC, Bengaluru, KA",9883611973
UDYAM-732225,Acme Traedrs Limited,GORHA9414Q,"plot 253, guindy, chennai, tn",9736445874
UDYAM-293498,Tech Industries LLP,KLZOQ6343N,"Plot 598, Hitec City, Ahmedabad, GJ",9839959546
UDYAM-908547,Sunrise Etnerprises LLP,FSKHD5031N,"Plot 676, Okhla Ind Estate, Bengaluru, KA",9881003696
UDYAM-722430,Shree Traders LLP,JVJOO2555X,"plot 581, okhla ind est, pune, mh",9345888829
UDYAM-98872,Stellar Fabrication LLP,ZPRBG9157L,"plot 686, guindy, ahmedabad, gj",9232225231
UDYAM-30376,Prime Industries Pvt Ltd,CHBQP2531S,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
UDYAM-261054,Om Ventures Pvt Ltd,WWSUO3139V,"Plot 205, Okhla Ind Estate, Pune, MH",9802874219
UDYAM-90020,Prime Traders Pvt Ltd,UHTWO5970P,"Plot 353, Hitec City, Bengaluru, KA",9754648028
UDYAM-369031,Balaji Ventures Lmiited,JWONP2918J,"plot 756, midc, mumbai, mh",9863860879
UDYAM-191150,Metro Enterprises Limited,CDNNB1655T,"plot 420, gidc, hyderabad, ts",9488690400
UDYAM-511126,Prime Ventures LLP,YYVYJ7742G,"Plot 418, Hitec City, Chennai, TN",9227637782
UDYAM-680979,Golbal Corp Limited,UNMBH6201B,"Plot 30, Hitec City, Bengaluru, KA",9772294863
UDYAM-76329,Sunrise Corp LLP,OTNEE6396A,"plot 403, guindy, chennai, tn",9852092743
UDYAM-318205,Om Logistics LLP,YPJYV8752C,"Plot 124, MIDC, Bengaluru, KA",9455739934
UDYAM-380153,Apex Industries Limited,FYREC7912P,"plot 575, hitec city, bengaluru, ka",9157401347
UDYAM-653391,Dynamic Ventures LLP,HPVBT6227X,"plot 779, gidc, mumbai, mh",9131546157
UDYAM-62562,Prime Fabrication Pvt tLd,GCTNE7746M,"Plot 940, GIDC, Ahmedabad, GJ",9367799209
UDYAM-360716,Om Industries LLP,OMEUK8464G,"Plot 968, Phase 1, Electronic City, Ahmedabad, GJ",9136905995
UDYAM-779250,Global Logistics LLP,UEUPT1002H,"Plot 12, Okhla Ind Estate, Bengaluru, KA",9988204111
UDYAM-949125,Dynamic Industries Pvt Ltd,EYBTS8421V,"plot 243, okhla ind est, hyderabad, ts",9386993830
UDYAM-196468,Prime Ventures Pvt Ltd,WPWCC7649N,"Plot 250, Guindy, Chennai, TN",9643455624
UDYAM-865159,Stellar Enterprises Limited,SEVVZ8968E,"Plot 835, Guindy, Ahmedabad, GJ",9819399575
UDYAM-57163,Dynamic Logitsics Pvt Ltd,JYBPL3162X,"plot 878, guindy, pune, mh",9562158562
UDYAM-551676,Tech Enterprises LLP,HZUTM1216J,"Plot 48, Okhla Ind Estate, Hyderabad, TS",9322581964
UDYAM-411238,Om Corp LLP,UMHSA9382E,"plot 70, peenya, ahmedabad, gj",9386064760
UDYAM-125828,Snurise Corp Pvt Ltd,DTFRW6682H,"plot 625, ph 1, electronic city, hyderabad, ts",9694404767
UDYAM-156461,Global Traders Limited,HMSWK2062B,"Plot 977, GIDC, Bengaluru, KA",9879710594
UDYAM-237408,Mtero Ventures LLP,GFYQB1875A,"Plot 389, MIDC, Mumbai, MH",9545766155
UDYAM-634799,Shree Ventures Pvt Ltd,JYOMJ5839Z,"plot 699, okhla ind est, mumbai, mh",9678908150
UDYAM-118639,Sunrise Industries LLP,FIVYP3773D,"plot 469, gidc, bengaluru, ka",9974262101
UDYAM-609097,Shree Solutions Limited,LOBYO4641C,"Plot 9, Phase 1, Electronic City, Pune, MH",9347125080
UDYAM-161226,Metro Technologies Pvt Ltd,LXYIS6958D,"plot 282, guindy, chennai, tn",9566192785
UDYAM-938644,Sunrise Corp Lmiited,DHRGP6284X,"plot 600, midc, mumbai, mh",9475723679
UDYAM-430858,Acme Enterprises LLP,NTYSH4091I,"Plot 231, GIDC, Mumbai, MH",9323120850
UDYAM-304971,Apex Fabrication Limited,EUXJL3942M,"plot 920, guindy, mumbai, mh",9472840651
UDYAM-135299,Dynamic Logsitics Limited,NMIKW7336D,"plot 134, okhla ind est, chennai, tn",9363051526
UDYAM-775631,Acme Technologies Pvt Ltd,ECBML3184Z,"Plot 808, MIDC, Delhi, DL",9346901267
UDYAM-594420,Global Technologies Limited,XRKEI0727S,"Plot 303, Okhla Ind Estate, Chennai, TN",9815956987
UDYAM-397144,SunriseC orp LLP,KOFLO4540I,"plot 318, ph 1, electronic city, mumbai, mh",9726680758
UDYAM-919592,Dynamic Solutions Limited,ESFML0495Z,"plot 408, okhla ind est, chennai, tn",9417019653
UDYAM-929547,Acme Ventures Pvt Ltd,VKJFA7914G,"plot 595, okhla ind est, mumbai, mh",9304474424
UDYAM-30840,Dynamic Traders Limited,OJIHI1367B,"Plot 747, Peenya, Bengaluru, KA",9741770621
UDYAM-833612,Prim eIndustries Limited,UTOIU9433H,"plot 587, gidc, pune, mh",9860982162
UDYAM-777313,Sunrise Traders Pv tLtd,XELBV9781S,"plot 141, midc, bengaluru, ka",9473383378
UDYAM-820126,Balaji Traders LLP,DCPOO3061B,"plot 378, hitec city, ahmedabad, gj",9912433600
UDYAM-448630,Metro Traders Pvt Ltd,RRUOS0834A,"plot 205, ph 1, electronic city, hyderabad, ts",9601849364
UDYAM-944591,Om Ventuers Pvt Ltd,FGXER7843C,"plot 574, ph 1, electronic city, delhi, dl",9727627823
UDYAM-441681,Tech Corp LLP,JYHSY5296I,"plot 220, okhla ind est, mumbai, mh",9389207387
UDYAM-539005,Balaji Tradres LLP,XIOVS8538B,"Plot 175, GIDC, Ahmedabad, GJ",9756794021
UDYAM-176162,Sunrise Traders Pvt Ltd,MSXSE6132Q,"Plot 207, Guindy, Pune, MH",9850240652
UDYAM-821517,Shree Tradres Limited,YYFJW2778O,"gala no. 52, shady complex, delhi, dl",800916320
UDYAM-255195,Pioneer Enterprises Pvt Ltd,RBRUD0197E,"Plot 283, Okhla Ind Estate, Delhi, DL",9910313969
UDYAM-439909,Stellar Technologies Limited,JPXWH9299J,"Plot 803, Phase 1, Electronic City, Pune, MH",9517422723
UDYAM-828040,Prime Solutions LLP,QGALC7035A,"Plot 133, Hitec City, Hyderabad, TS",9896677618
UDYAM-293421,Pioneer Ventures Pvt Ltd,IPVCB9527B,"plot 78, midc, mumbai, mh",9556239052
UDYAM-559218,Sunrise Solutions Pvt Ltd,SECPJ2070R,"Plot 997, Hitec City, Bengaluru, KA",9617998388
UDYAM-453332,Acme Industries Pvt Ltd,UUUCF1306M,"plot 340, midc, delhi, dl",9849591851
UDYAM-729199,Om Tradres Pvt Ltd,CGPXO5167Q,"Plot 309, Guindy, Mumbai, MH",9698007273
UDYAM-977071,Apex Solutions LLP,HPWYL3873Q,"Plot 763, Phase 1, Electronic City, Bengaluru, KA",9937681159
UDYAM-828069,Dynamic Technologie sPvt Ltd,DPCQR4932X,"Plot 718, GIDC, Mumbai, MH",9439577955
UDYAM-139865,Poineer Corp LLP,LPLUN0548J,"Plot 362, Okhla Ind Estate, Bengaluru, KA",9695066812
UDYAM-348167,Stellar Solutions Pvt Ltd,UYPDC8544V,"gala no. 48, shady complex, hyderabad, ts",800803353
UDYAM-839369,Om Corp Lmiited,YSENL0580M,"Plot 989, Peenya, Hyderabad, TS",9155126092
UDYAM-744331,Sunrise Technologies LLP,UEMMW2869W,"plot 408, peenya, pune, mh",9589038920
UDYAM-318409,Apex nIdustries Pvt Ltd,SESME0416U,"plot 28, gidc, mumbai, mh",9571095864
UDYAM-554028,Stellar Technologies LLP,CQQXC4710O,"Plot 547, Guindy, Chennai, TN",9187777759
UDYAM-727184,Stellar Fabrication LLP,HGIHS0091C,"Plot 513, Hitec City, Mumbai, MH",9269944646
UDYAM-982382,Stellra Traders Limited,EDYYV2584Z,"Plot 481, Phase 1, Electronic City, Pune, MH",9975002963
UDYAM-326704,Pioneer Enterprises Liimted,ZYEXZ1882L,"Plot 982, Phase 1, Electronic City, Hyderabad, TS",9888454525
UDYAM-751420,Metro CorpL imited,ZAXEB8617B,"Plot 106, MIDC, Delhi, DL",9705133363
UDYAM-93760,Om TradersP vt Ltd,LYCQO3955U,"Plot 131, Hitec City, Delhi, DL",9484696036
UDYAM-668387,Metro Industries Limited,RJCMD7533C,"Plot 930, Phase 1, Electronic City, Pune, MH",9910031872
UDYAM-65363,Prime Industries Pvt Ltd,SRXHL1689O,"Plot 65, Hitec City, Chennai, TN",9472888722
UDYAM-579817,Apex Enterprises LLP,JOZFI6519J,"Plot 575, GIDC, Mumbai, MH",9985132900
UDYAM-524064,Sunris eSolutions Pvt Ltd,WYFCV6725H,"plot 483, guindy, pune, mh",9422396693
UDYAM-211369,Global Industries Pvt Ltd,YIJHH1196D,"plot 633, okhla ind est, bengaluru, ka",9915369454
UDYAM-446010,Balaji Venture sLimited,BGTIA3853A,"Plot 755, Okhla Ind Estate, Chennai, TN",9208270388
UDYAM-177942,Tech TechnologiesL imited,ULVRT4464C,"gala no. 58, shady complex, bengaluru, ka",800878568
UDYAM-64034,Dynamic Ventures Limited,MQTKL8444D,"plot 692, hitec city, pune, mh",9918422674
UDYAM-692316,Prime Technologies Limited,QYOIN5974E,"Plot 828, Hitec City, Bengaluru, KA",9792634108
UDYAM-122462,Sunrise Corp Limited,JAMJF1951J,"plot 71, okhla ind est, delhi, dl",9239353134
UDYAM-47377,Acme Corp Ptv Ltd,SFXJX5202H,"Plot 140, Guindy, Delhi, DL",9929702283
UDYAM-373278,Stellar Tecnhologies Limited,IHKJI2447F,"plot 364, peenya, chennai, tn",9636868278
UDYAM-459553,Metro Solutions PvtL td,JIEAZ7418D,"Plot 818, Phase 1, Electronic City, Bengaluru, KA",9541092194
UDYAM-242132,Tech Solutions Limited,FOOND7074D,"Plot 28, GIDC, Ahmedabad, GJ",9435595693
UDYAM-395540,Shree Industries Limited,LWRPL3935F,"plot 468, hitec city, delhi, dl",9960440948
UDYAM-409854,Global Logistics LLP,FREWP9391M,"plot 300, ph 1, electronic city, hyderabad, ts",9863096703
UDYAM-363651,Acme Ventures LLP,CBPPR7316J,"plot 933, guindy, mumbai, mh",9268631941
UDYAM-208273,Metro Fabrciation Limited,YRIFH4385E,"Plot 845, Hitec City, Pune, MH",9659026463
UDYAM-980622,Shree Industries Pvt Ltd,OFPRL2144G,"Gala No. 6, Shady Complex, Pune, MH",800404319
UDYAM-821094,Stellar Logisitcs Limited,GTZIG1730R,"Gala No. 69, Shady Complex, Chennai, TN",800724423
UDYAM-844495,Prime Solutions Pvt Ltd,OESOS8069B,"plot 673, hitec city, hyderabad, ts",9654742802
UDYAM-632773,Balaji Fabrication LLP,KFVLM8434I,"Plot 470, MIDC, Bengaluru, KA",9128056996
UDYAM-457564,Pioneer Ventures Limited,MHCBI4048J,"plot 583, ph 1, electronic city, ahmedabad, gj",9271275692
UDYAM-497469,Sunrise Logistics Pvt Ltd,TBMKR0690G,"Plot 294, Hitec City, Hyderabad, TS",9815717954
UDYAM-578942,Dynamic Industries LLP,FREFT1211F,"Plot 520, GIDC, Chennai, TN",9621529360
UDYAM-639087,Balaji Ventures Pvt Ldt,ROWSI1123R,"Plot 117, Phase 1, Electronic City, Pune, MH",9225504534
UDYAM-385611,Acme Enterprisse Limited,XVIPN1396F,"Plot 792, GIDC, Hyderabad, TS",9272022852
UDYAM-468231,Apex Technologies Pvt Ltd,IDDUP7106W,"Plot 869, Okhla Ind Estate, Ahmedabad, GJ",9943719612
UDYAM-855833,Global Ventures LLP,RRQAQ1652K,"plot 594, guindy, mumbai, mh",9318256578
UDYAM-308572,Stellar Ventures Pvt Ltd,IMBUF5021A,"plot 878, midc, hyderabad, ts",9626515217
UDYAM-820210,Stlelar Traders Limited,FMOEN9760B,"plot 67, gidc, delhi, dl",9541817598
UDYAM-256325,Tech Logistics LLP,SXVNQ3293B,"Gala No. 61, Shady Complex, Pune, MH",800547700
UDYAM-600573,Global Solutions LLP,IOBUL6059V,"Plot 28, MIDC, Hyderabad, TS",9832948125
UDYAM-167861,Apex Technologies Pvt Ltd,KDLLI5719C,"plot 449, okhla ind est, mumbai, mh",9836633247
UDYAM-544623,Global Ventures LLP,NBQZP7834G,"Plot 181, Okhla Ind Estate, Ahmedabad, GJ",9113697664
UDYAM-806308,Stellar Traders LPL,ZHNWW3541P,"Plot 430, Phase 1, Electronic City, Mumbai, MH",9975556951
UDYAM-992625,Pioneer Cor pLLP,YFPYY1583A,"plot 712, guindy, delhi, dl",9970929739
UDYAM-680144,Dynamic Technologies LLP,ZSYGB2948O,"Plot 977, MIDC, Mumbai, MH",9257496465
UDYAM-392519,Acem Traders Limited,ZMRHX9805J,"plot 330, gidc, ahmedabad, gj",9280855099
UDYAM-201219,Metro Enterprises Pvt Ltd,IDMNL7926A,"plot 531, okhla ind est, ahmedabad, gj",9595862961
UDYAM-770364,Dynamic Enterprises LLP,POQCC8214E,"plot 877, gidc, hyderabad, ts",9430528738
UDYAM-143047,Metro Solutions Pvt Ltd,IUFNH7997J,"Plot 145, Phase 1, Electronic City, Chennai, TN",9395202413
UDYAM-407452,Om Solutions LLP,WCVFN0391V,"Plot 856, Hitec City, Ahmedabad, GJ",9334988898
UDYAM-898451,Shree Industries Pvt Ldt,KQRSY8767F,"plot 517, okhla ind est, chennai, tn",9248358569
UDYAM-649105,Balaji Logistics Limited,ZRAOI8624V,"Plot 878, Guindy, Mumbai, MH",9779070861
UDYAM-693267,Prime Traders Pvt Ltd,CCYYP9540C,"Plot 929, Phase 1, Electronic City, Chennai, TN",9756233170
UDYAM-696740,Tehc Technologies Limited,HJGZP2342Q,"plot 524, peenya, mumbai, mh",9178549675
UDYAM-741425,Dynamic Corp Pvt Ltd,GSBZM0770Z,"plot 764, hitec city, pune, mh",9880571486
UDYAM-145891,Dynamic Corp LLP,IYYXY2382S,"Plot 774, Okhla Ind Estate, Mumbai, MH",9519298469
UDYAM-487388,Shree Enterprises Pvt Ltd,PZQLW3784G,"plot 914, peenya, chennai, tn",9842960663
UDYAM-514127,Sunrise Industries Pvt Ltd,LKNGY0760M,"Plot 436, Hitec City, Pune, MH",9756683520
UDYAM-209093,Om Fabricaiton LLP,BSXXE7459J,"plot 438, gidc, mumbai, mh",9515866104
UDYAM-27581,Sunrise Venture sPvt Ltd,BOMLR1514R,"Plot 630, MIDC, Pune, MH",9317664425
UDYAM-842338,Stellar Fabrication Pvt Ltd,POTEO0493Y,"plot 649, guindy, ahmedabad, gj",9884887702
UDYAM-231385,Sunrise Enterprises Lmiited,PCFQE9479J,"plot 826, ph 1, electronic city, delhi, dl",9304953944
UDYAM-333167,Acme Traders Pvt Ltd,XWEGD0819F,"Plot 972, Peenya, Pune, MH",9522302453
UDYAM-121350,Om Fabrication Limitde,JWIED3035Z,"Plot 648, MIDC, Pune, MH",9334221819
UDYAM-342986,Metro Solutions LLP,QUIEM5105T,"plot 788, gidc, bengaluru, ka",9159004223
UDYAM-223696,Dynamic Traders Limited,KRXDA2534A,"Plot 726, Hitec City, Mumbai, MH",9336349918
UDYAM-796929,Balaji Technologies Pvt Ltd,XAFDS6006R,"plot 366, peenya, ahmedabad, gj",9885648532
UDYAM-375867,Tech Enterprises Limietd,CHRWH0285J,"plot 879, guindy, bengaluru, ka",9725547198
UDYAM-259332,Sunrise Enterprises LLP,SVLOD5536R,"Plot 976, Guindy, Mumbai, MH",9285358455
UDYAM-497856,Prime Traders LLP,XKAAR5984P,"Plot 151, GIDC, Chennai, TN",9269305705
UDYAM-919343,Dynamic Industries Ptv Ltd,AAAOR8558T,"plot 495, okhla ind est, pune, mh",9220705476
UDYAM-762150,Pioneer Enterprises Pvt Ltd,DMDLH4065E,"Plot 621, Hitec City, Hyderabad, TS",9377407404
UDYAM-51353,Global Logistics Pvt Ltd,CFLXF8634R,"Plot 627, Guindy, Ahmedabad, GJ",9721265785
UDYAM-463510,Metro Corp Pvt Ltd,FSRLJ4279B,"Plot 871, Phase 1, Electronic City, Bengaluru, KA",9270780504
UDYAM-729052,Dynamic Ventures Limited,TPHRY4040M,"Plot 539, MIDC, Bengaluru, KA",9872805501
UDYAM-983433,Global Traders Pvt Ltd,SVLVX2664Z,"plot 866, peenya, pune, mh",9345860160
UDYAM-561901,Pioneer Corp Limited,ADQKR2299W,"plot 400, peenya, bengaluru, ka",9716834191
UDYAM-604271,Prime Technologies Pvt Ltd,FUDYI8781P,"Plot 221, Peenya, Mumbai, MH",9748194754
UDYAM-512729,Tech Technologies Limited,CMECO3761M,"plot 663, ph 1, electronic city, mumbai, mh",9382209248
UDYAM-23811,Global Enterprises Pvt Ltd,BWEXA2710D,"Plot 701, GIDC, Hyderabad, TS",9883363505
UDYAM-403468,Merto Logistics LLP,JXSRL6219E,"plot 539, okhla ind est, delhi, dl",9618971589
UDYAM-426010,Global eTchnologies Limited,XYRBL3309L,"Plot 366, Phase 1, Electronic City, Hyderabad, TS",9390221336
