DeptID,EntityName,PAN,RegisteredAddress,Contact
PCB-404678,SHREE SOLUTIONS LIMITED,,"Plot 101, Peenya, Hyderabad, TS",9244221674
PCB-811408,DYNAMIC ENTERPRISES LIMITED,,"plot 446, peenya, hyderabad, ts",9946579258
PCB-229749,STELLAR FABRICATION LIMITED,,"Plot 645, Guindy, Bengaluru, KA",9388877427
PCB-589982,GLOBAL ENTERPRISES LLP,,"plot 985, gidc, chennai, tn",9332324787
PCB-109555,PIONEER LOGISTICS LLP,,"Plot 691, GIDC, Bengaluru, KA",9999693047
PCB-641467,METRO TECHNOLOGIES,,"plot 108, guindy, hyderabad, ts",9151234577
PCB-762043,PRIME INDUSTRIES,,"gala no. 10, shady complex, pune, mh",800416060
PCB-723130,METRO TRADERS LLP,,"Plot 524, GIDC, Bengaluru, KA",9601897820
PCB-953192,SUNRISE CORP LLP,,"plot 126, okhla ind est, pune, mh",9210169823
PCB-109320,STELLAR VENTURES LLP,,"Plot 768, Phase 1, Electronic City, Ahmedabad, GJ",9234407655
PCB-145495,SUNRISE LOGISTICS LIMITED,,"Plot 247, MIDC, Ahmedabad, GJ",9379343397
PCB-886215,PRIME INDUSTRIES LIMITED,,"plot 958, okhla ind est, hyderabad, ts",9793024569
PCB-180372,METRO FABRICATION LIMITED,,"Plot 255, Hitec City, Delhi, DL",9678236088
PCB-763986,BALAJI TECHNOLOGIES LIMITED,,"plot 785, ph 1, electronic city, chennai, tn",9996072388
PCB-22585,PRIME VENTURES LIMITED,,"plot 690, peenya, pune, mh",9415307846
PCB-703785,GLOBAL SOLUTIONS LLP,,"plot 559, peenya, hyderabad, ts",9776704290
PCB-372038,TECH SOLUTIONS LLP,,"Plot 203, Hitec City, Delhi, DL",9219134478
PCB-672439,GLOBAL VENTURES LLP,,"plot 352, okhla ind est, chennai, tn",9686398844
PCB-693717,METRO LOGISTICS LIMITED,,"Plot 814, Hitec City, Mumbai, MH",9840957773
PCB-86454,BALAJI VENTURES,,"plot 61, hitec city, pune, mh",9398058231
PCB-818511,STELLAR INDUSTRIES,,"Plot 47, GIDC, Hyderabad, TS",9513442250
PCB-806946,PRIME ENTERPRISES,,"Plot 592, Okhla Ind Estate, Delhi, DL",9389752880
PCB-426667,METRO TECHNOLOGIES LLP,,"plot 229, ph 1, electronic city, ahmedabad, gj",9476746918
PCB-267905,TECH FABRICATION LLP,,"plot 274, gidc, mumbai, mh",9499279935
PCB-727844,SUNRISE LOGISTICS LIMITED,,"Plot 423, Peenya, Pune, MH",9109807249
PCB-988658,OM ENTERPRISES LIMITED,,"plot 229, okhla ind est, hyderabad, ts",9344173743
PCB-972920,ACME INDUSTRIES LIMITED,,"plot 93, okhla ind est, chennai, tn",9226113106
PCB-321281,OM TRADERS,,"Plot 466, Okhla Ind Estate, Mumbai, MH",9231541513
PCB-372410,SUNRISE INDUSTRIES LIMITED,,"plot 764, hitec city, bengaluru, ka",9977227875
PCB-479010,TECH LOGISTICS,,"Gala No. 1, Shady Complex, Delhi, DL",800805319
PCB-145403,SUNRISE VENTURES,,"plot 465, peenya, ahmedabad, gj",9116342420
PCB-813584,PIONEER SOLUTIONS LLP,,"Plot 289, Okhla Ind Estate, Delhi, DL",9664409813
PCB-666062,SUNRISE INDUSTRIES LLP,,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
PCB-943557,ACME TRADERS LIMITED,,"plot 253, guindy, chennai, tn",9736445874
PCB-395341,SUNRISE ENTERPRISES LLP,,"plot 676, okhla ind est, bengaluru, ka",9881003696
PCB-778385,TECH SOLUTIONS LIMITED,,"plot 247, peenya, hyderabad, ts",9420354878
PCB-160330,SHREE TRADERS LLP,,"Plot 581, Okhla Ind Estate, Pune, MH",9345888829
PCB-20789,PRIME INDUSTRIES,,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
PCB-612569,TECH FABRICATION,,"plot 498, midc, chennai, tn",9272442211
PCB-874863,TECH SOLUTIONS LLP,,"plot 23, midc, mumbai, mh",9580197556
PCB-202215,TECH TRADERS,,"gala no. 99, shady complex, mumbai, mh",800339890
PCB-841793,METRO ENTERPRISES LIMITED,,"Plot 420, GIDC, Hyderabad, TS",9488690400
PCB-249526,PIONEER TRADERS,,"Plot 924, GIDC, Ahmedabad, GJ",9877474460
PCB-226874,BALAJI TRADERS,,"Plot 78, Hitec City, Delhi, DL",9403342779
PCB-44588,METRO LOGISTICS LLP,,"plot 216, ph 1, electronic city, bengaluru, ka",9323456488
PCB-605335,OM INDUSTRIES LLP,,"Plot 968, Phase 1, Electronic City, Ahmedabad, GJ",9136905995
PCB-144127,SHREE SOLUTIONS,,"Plot 226, Peenya, Chennai, TN",9371911081
PCB-464577,GLOBAL LOGISTICS LLP,,"plot 12, okhla ind est, bengaluru, ka",9988204111
PCB-366733,BALAJI CORP,,"Plot 172, Peenya, Delhi, DL",9935924966
PCB-272370,STELLAR ENTERPRISES LIMITED,,"plot 835, guindy, ahmedabad, gj",9819399575
PCB-135572,ACME TECHNOLOGIES LIMITED,,"plot 977, okhla ind est, delhi, dl",9870969093
PCB-283325,DYNAMIC LOGISTICS,,"Plot 878, Guindy, Pune, MH",9562158562
PCB-433659,GLOBAL TRADERS LIMITED,,"plot 977, gidc, bengaluru, ka",9879710594
PCB-648491,METRO VENTURES LLP,,"plot 389, midc, mumbai, mh",9545766155
PCB-152361,STELLAR TECHNOLOGIES,,"Plot 369, Hitec City, Delhi, DL",9725198225
PCB-421726,SUNRISE INDUSTRIES LLP,,"plot 469, gidc, bengaluru, ka",9974262101
PCB-442801,SHREE SOLUTIONS LIMITED,,"plot 9, ph 1, electronic city, pune, mh",9347125080
PCB-649925,SUNRISE FABRICATION LLP,,"plot 394, peenya, bengaluru, ka",9583566956
PCB-39692,METRO TECHNOLOGIES,,"Plot 282, Guindy, Chennai, TN",9566192785
PCB-677148,SUNRISE CORP LIMITED,,"Plot 600, MIDC, Mumbai, MH",9475723679
PCB-332165,STELLAR TECHNOLOGIES LLP,,"plot 923, ph 1, electronic city, ahmedabad, gj",9235443699
PCB-873628,ACME TECHNOLOGIES,,"Plot 808, MIDC, Delhi, DL",9346901267
PCB-53979,SUNRISE CORP LLP,,"Plot 318, Phase 1, Electronic City, Mumbai, MH",9726680758
PCB-661409,METRO TRADERS,,"Plot 205, Phase 1, Electronic City, Hyderabad, TS",9601849364
PCB-798293,TECH FABRICATION LIMITED,,"Plot 668, GIDC, Mumbai, MH",9339362990
PCB-554547,TECH CORP LLP,,"Plot 220, Okhla Ind Estate, Mumbai, MH",9389207387
PCB-327463,BALAJI TRADERS LLP,,"Plot 175, GIDC, Ahmedabad, GJ",9756794021
PCB-28043,SUNRISE TRADERS,,"plot 207, guindy, pune, mh",9850240652
PCB-813049,SHREE TRADERS LIMITED,,"gala no. 52, shady complex, delhi, dl",800916320
PCB-832432,STELLAR TECHNOLOGIES LIMITED,,"Plot 803, Phase 1, Electronic City, Pune, MH",9517422723
PCB-997762,PRIME SOLUTIONS LLP,,"plot 133, hitec city, hyderabad, ts",9896677618
PCB-363634,PIONEER VENTURES,,"plot 78, midc, mumbai, mh",9556239052
PCB-372468,ACME INDUSTRIES,,"plot 340, midc, delhi, dl",9849591851
PCB-56176,OM CORP LIMITED,,"Plot 989, Peenya, Hyderabad, TS",9155126092
PCB-682049,SUNRISE TECHNOLOGIES LLP,,"Plot 408, Peenya, Pune, MH",9589038920
PCB-993113,ACME FABRICATION,,"Plot 80, Okhla Ind Estate, Bengaluru, KA",9440105658
PCB-474916,STELLAR TECHNOLOGIES LLP,,"plot 547, guindy, chennai, tn",9187777759
PCB-609186,PIONEER INDUSTRIES LLP,,"Plot 479, MIDC, Hyderabad, TS",9964141020
PCB-853444,PIONEER ENTERPRISES LIMITED,,"plot 982, ph 1, electronic city, hyderabad, ts",9888454525
PCB-189603,SUNRISE SOLUTIONS,,"plot 483, guindy, pune, mh",9422396693
PCB-430747,DYNAMIC INDUSTRIES LIMITED,,"plot 511, ph 1, electronic city, delhi, dl",9738437880
PCB-672958,DYNAMIC VENTURES LIMITED,,"plot 692, hitec city, pune, mh",9918422674
PCB-924251,PRIME TECHNOLOGIES LIMITED,,"plot 828, hitec city, bengaluru, ka",9792634108
PCB-503841,TECH INDUSTRIES LLP,,"Plot 364, Okhla Ind Estate, Bengaluru, KA",9853997911
PCB-817265,SUNRISE CORP LIMITED,,"plot 71, okhla ind est, delhi, dl",9239353134
PCB-613914,STELLAR TECHNOLOGIES LIMITED,,"plot 364, peenya, chennai, tn",9636868278
PCB-401022,METRO SOLUTIONS,,"Plot 818, Phase 1, Electronic City, Bengaluru, KA",9541092194
PCB-293420,TECH SOLUTIONS LIMITED,,"plot 28, gidc, ahmedabad, gj",9435595693
PCB-309165,METRO FABRICATION LIMITED,,"plot 845, hitec city, pune, mh",9659026463
PCB-965226,SHREE INDUSTRIES,,"Gala No. 6, Shady Complex, Pune, MH",800404319
PCB-883308,STELLAR VENTURES LLP,,"plot 672, okhla ind est, mumbai, mh",9125822091
PCB-561692,BALAJI FABRICATION LLP,,"Plot 470, MIDC, Bengaluru, KA",9128056996
PCB-808382,SUNRISE LOGISTICS,,"plot 294, hitec city, hyderabad, ts",9815717954
PCB-717189,BALAJI VENTURES,,"plot 117, ph 1, electronic city, pune, mh",9225504534
PCB-668287,APEX TECHNOLOGIES,,"plot 869, okhla ind est, ahmedabad, gj",9943719612
PCB-919763,SHREE ENTERPRISES LIMITED,,"plot 521, okhla ind est, ahmedabad, gj",9496135636
PCB-918838,TECH LOGISTICS LLP,,"Gala No. 61, Shady Complex, Pune, MH",800547700
PCB-809767,TECH TRADERS LIMITED,,"plot 121, gidc, ahmedabad, gj",9667569164
PCB-403090,GLOBAL VENTURES LLP,,"plot 181, okhla ind est, ahmedabad, gj",9113697664
PCB-529194,STELLAR TRADERS LIMITED,,"plot 501, peenya, mumbai, mh",9922598153
PCB-551579,SHREE INDUSTRIES,,"Plot 517, Okhla Ind Estate, Chennai, TN",9248358569
PCB-663337,GLOBAL TRADERS LIMITED,,"plot 942, ph 1, electronic city, pune, mh",9979637815
PCB-572376,BALAJI LOGISTICS LIMITED,,"plot 878, guindy, mumbai, mh",9779070861
PCB-892217,PRIME TRADERS,,"Plot 929, Phase 1, Electronic City, Chennai, TN",9756233170
PCB-237209,PIONEER TECHNOLOGIES LLP,,"Plot 211, Phase 1, Electronic City, Pune, MH",9848179851
PCB-925923,TECH TECHNOLOGIES LIMITED,,"Plot 524, Peenya, Mumbai, MH",9178549675
PCB-706990,DYNAMIC CORP LLP,,"Plot 774, Okhla Ind Estate, Mumbai, MH",9519298469
PCB-423071,OM INDUSTRIES LLP,,"Plot 680, Okhla Ind Estate, Mumbai, MH",9992687781
PCB-381456,ACME FABRICATION,,"Plot 948, Peenya, Delhi, DL",9872308186
PCB-358230,SUNRISE INDUSTRIES,,"Plot 436, Hitec City, Pune, MH",9756683520
PCB-938756,OM FABRICATION LLP,,"Plot 438, GIDC, Mumbai, MH",9515866104
PCB-874322,SUNRISE VENTURES,,"plot 630, midc, pune, mh",9317664425
PCB-642603,STELLAR FABRICATION,,"plot 649, guindy, ahmedabad, gj",9884887702
PCB-759137,ACME TRADERS,,"Plot 972, Peenya, Pune, MH",9522302453
PCB-745959,BALAJI TECHNOLOGIES,,"Plot 366, Peenya, Ahmedabad, GJ",9885648532
PCB-750416,TECH ENTERPRISES LIMITED,,"plot 879, guindy, bengaluru, ka",9725547198
PCB-129109,APEX CORP LIMITED,,"plot 256, hitec city, chennai, tn",9285264031
PCB-193239,SUNRISE ENTERPRISES LLP,,"plot 976, guindy, mumbai, mh",9285358455
PCB-415296,PIONEER TRADERS LLP,,"Plot 578, Peenya, Ahmedabad, GJ",9749763400
PCB-818361,OM TECHNOLOGIES,,"plot 261, hitec city, delhi, dl",9292663418
PCB-854538,OM TECHNOLOGIES,,"plot 570, guindy, delhi, dl",9778827786
PCB-441776,PIONEER ENTERPRISES,,"Plot 621, Hitec City, Hyderabad, TS",9377407404
PCB-850939,METRO FABRICATION LIMITED,,"plot 399, okhla ind est, hyderabad, ts",9790171480
PCB-290876,METRO CORP,,"Plot 871, Phase 1, Electronic City, Bengaluru, KA",9270780504
PCB-352356,STELLAR INDUSTRIES LLP,,"Plot 330, GIDC, Hyderabad, TS",9827411704
PCB-788850,GLOBAL FABRICATION LIMITED,,"Plot 724, GIDC, Delhi, DL",9593170685
PCB-501562,GLOBAL ENTERPRISES,,"plot 701, gidc, hyderabad, ts",9883363505
PCB-577414,METRO LOGISTICS LLP,,"plot 539, okhla ind est, delhi, dl",9618971589
PCB-397045,GLOBAL TECHNOLOGIES LIMITED,,"plot 366, ph 1, electronic city, hyderabad, ts",9390221336
PCB-172104,DYNAMIC SOLUTIONS LIMITED,,"plot 931, guindy, delhi, dl",9996591464
PCB-16607,ACME CORP,,"plot 641, guindy, delhi, dl",9137265864
PCB-448051,PIONEER TECHNOLOGIES LLP,,"plot 546, guindy, delhi, dl",9121142917
PCB-619079,APEX ENTERPRISES LIMITED,,"Plot 707, Peenya, Hyderabad, TS",9819365281
PCB-835722,OM VENTURES LIMITED,,"plot 994, guindy, delhi, dl",9519972127
PCB-276773,DYNAMIC FABRICATION LLP,,"plot 408, ph 1, electronic city, delhi, dl",9167306728
PCB-987490,ACME CORP LLP,,"Plot 581, MIDC, Chennai, TN",9873794263
PCB-610706,DYNAMIC FABRICATION,,"plot 960, hitec city, ahmedabad, gj",9697064013
PCB-898273,GLOBAL FABRICATION LLP,,"plot 516, gidc, pune, mh",9797210620
PCB-137693,PRIME ENTERPRISES LIMITED,,"Plot 719, GIDC, Pune, MH",9841373461
PCB-946824,PRIME SOLUTIONS LLP,,"plot 49, ph 1, electronic city, bengaluru, ka",9457061167
PCB-822727,METRO TECHNOLOGIES,,"plot 40, guindy, delhi, dl",9227331973
PCB-201108,PRIME INDUSTRIES,,"Plot 945, Phase 1, Electronic City, Chennai, TN",9643350614
PCB-138490,SUNRISE SOLUTIONS,,"plot 855, ph 1, electronic city, ahmedabad, gj",9740910461
PCB-270354,DYNAMIC TECHNOLOGIES LIMITED,,"plot 215, gidc, mumbai, mh",9509782724
PCB-836382,SHREE INDUSTRIES LLP,,"Plot 467, Guindy, Mumbai, MH",9170916447
PCB-973429,ACME CORP,,"plot 447, peenya, ahmedabad, gj",9239668346
PCB-728494,ACME CORP,,"Plot 705, Okhla Ind Estate, Pune, MH",9915071667
PCB-929906,SUNRISE INDUSTRIES,,"Plot 403, GIDC, Ahmedabad, GJ",9726421312
PCB-790795,PIONEER TECHNOLOGIES LIMITED,,"plot 976, gidc, chennai, tn",9923226308
PCB-906426,PIONEER TRADERS LIMITED,,"plot 557, guindy, pune, mh",9987004237
PCB-358408,ACME FABRICATION LIMITED,,"plot 252, guindy, ahmedabad, gj",9646794898
PCB-271330,APEX ENTERPRISES,,"plot 874, guindy, hyderabad, ts",9261221741
PCB-387648,STELLAR FABRICATION,,"plot 810, peenya, bengaluru, ka",9925636252
PCB-386961,ACME SOLUTIONS LIMITED,,"plot 469, midc, mumbai, mh",9841221371
PCB-782569,OM TRADERS LIMITED,,"plot 518, ph 1, electronic city, chennai, tn",9128278545
PCB-904059,PIONEER FABRICATION LLP,,"Plot 309, Okhla Ind Estate, Pune, MH",9341674410
PCB-510349,ACME CORP LIMITED,,"Plot 258, Hitec City, Chennai, TN",9188691951
PCB-246771,DYNAMIC INDUSTRIES LIMITED,,"Plot 719, Okhla Ind Estate, Bengaluru, KA",9117960917
PCB-458093,OM VENTURES,,"Plot 227, Phase 1, Electronic City, Hyderabad, TS",9973246785
PCB-664530,METRO TRADERS LLP,,"plot 202, ph 1, electronic city, chennai, tn",9720080451
PCB-402012,SUNRISE FABRICATION LIMITED,,"Plot 779, Okhla Ind Estate, Delhi, DL",9963681012
PCB-166349,PIONEER INDUSTRIES LIMITED,,"plot 553, ph 1, electronic city, bengaluru, ka",9602027138
PCB-184106,METRO TECHNOLOGIES LLP,,"gala no. 32, shady complex, ahmedabad, gj",800962410
PCB-848489,DYNAMIC TECHNOLOGIES LIMITED,,"plot 66, peenya, delhi, dl",9906030328
PCB-652586,GLOBAL TECHNOLOGIES LIMITED,,"Plot 444, Guindy, Pune, MH",9534683480
PCB-987536,BALAJI TRADERS LLP,,"Plot 119, Hitec City, Pune, MH",9738842400
PCB-230341,DYNAMIC SOLUTIONS,,"plot 260, ph 1, electronic city, ahmedabad, gj",9524571506
PCB-648584,PIONEER SOLUTIONS,,"plot 706, midc, pune, mh",9469972841
PCB-185578,METRO ENTERPRISES,,"Plot 892, Phase 1, Electronic City, Bengaluru, KA",9441629526
PCB-765197,STELLAR VENTURES LIMITED,,"plot 306, peenya, chennai, tn",9703970509
PCB-968378,DYNAMIC INDUSTRIES,,"plot 300, okhla ind est, delhi, dl",9537075024
PCB-901939,TECH TECHNOLOGIES LIMITED,,"Plot 593, GIDC, Mumbai, MH",9321788895
PCB-235790,METRO SOLUTIONS,,"Plot 222, Guindy, Chennai, TN",9477416398
PCB-975207,BALAJI TRADERS,,"plot 500, peenya, hyderabad, ts",9378583938
PCB-174696,STELLAR SOLUTIONS,,"plot 184, midc, hyderabad, ts",9548814101
PCB-236610,PRIME SOLUTIONS LIMITED,,"Plot 875, MIDC, Ahmedabad, GJ",9499594300
PCB-406763,STELLAR TRADERS LLP,,"Plot 572, MIDC, Pune, MH",9713277637
PCB-704352,SHREE LOGISTICS LLP,,"Plot 372, GIDC, Pune, MH",9839240707
PCB-475847,PIONEER ENTERPRISES LIMITED,,"Plot 391, Okhla Ind Estate, Chennai, TN",9759003854
PCB-19435,PIONEER SOLUTIONS,,"plot 509, peenya, ahmedabad, gj",9723880261
PCB-589510,BALAJI INDUSTRIES LIMITED,,"Plot 332, Guindy, Mumbai, MH",9564309855
PCB-800894,SUNRISE ENTERPRISES LLP,,"plot 419, okhla ind est, bengaluru, ka",9601234742
PCB-385286,BALAJI FABRICATION,,"Plot 241, MIDC, Delhi, DL",9493823658
PCB-705973,APEX ENTERPRISES LIMITED,,"Plot 373, Okhla Ind Estate, Chennai, TN",9662777846
PCB-885169,TECH INDUSTRIES LLP,,"plot 128, midc, pune, mh",9410396271
PCB-992862,STELLAR LOGISTICS LIMITED,,"plot 534, midc, ahmedabad, gj",9259866092
PCB-588182,METRO VENTURES LLP,,"plot 37, peenya, hyderabad, ts",9799476527
PCB-926960,SHREE VENTURES LLP,,"Plot 117, Phase 1, Electronic City, Ahmedabad, GJ",9938775603
PCB-403384,METRO TRADERS,,"plot 982, okhla ind est, hyderabad, ts",9103313452
PCB-83987,DYNAMIC CORP,,"Plot 935, MIDC, Hyderabad, TS",9254021229
PCB-157830,GLOBAL ENTERPRISES LIMITED,,"plot 917, ph 1, electronic city, chennai, tn",9538227241
PCB-506069,APEX FABRICATION,,"plot 201, hitec city, pune, mh",9761487870
PCB-37547,SHREE VENTURES LLP,,"plot 939, midc, pune, mh",9517581246
PCB-745260,STELLAR CORP LLP,,"Gala No. 24, Shady Complex, Hyderabad, TS",800430565
PCB-650093,SHREE TECHNOLOGIES,,"plot 318, peenya, delhi, dl",9180254885
PCB-531360,STELLAR LOGISTICS LIMITED,,"Plot 899, MIDC, Chennai, TN",9593860591
PCB-25370,SUNRISE TECHNOLOGIES,,"Plot 358, GIDC, Bengaluru, KA",9969260203
PCB-575050,PRIME LOGISTICS LIMITED,,"plot 718, guindy, hyderabad, ts",9242053371
PCB-441438,OM TRADERS LIMITED,,"Plot 875, GIDC, Ahmedabad, GJ",9369313229
PCB-934006,STELLAR ENTERPRISES LIMITED,,"Plot 613, GIDC, Delhi, DL",9839250995
PCB-650628,STELLAR TECHNOLOGIES,,"plot 599, gidc, ahmedabad, gj",9869115036
PCB-802818,SHREE TECHNOLOGIES,,"plot 881, midc, bengaluru, ka",9846612710
PCB-115386,SUNRISE TRADERS,,"plot 738, peenya, mumbai, mh",9358314322
PCB-546252,STELLAR INDUSTRIES LLP,,"plot 587, hitec city, ahmedabad, gj",9293710682
PCB-476547,TECH FABRICATION,,"Plot 621, Guindy, Hyderabad, TS",9590975170
PCB-824872,APEX TECHNOLOGIES LIMITED,,"plot 198, midc, mumbai, mh",9998379574
PCB-784465,ACME LOGISTICS LIMITED,,"plot 239, guindy, mumbai, mh",9636015174
PCB-21580,DYNAMIC INDUSTRIES,,"gala no. 5, shady complex, pune, mh",800207285
PCB-802415,METRO INDUSTRIES LLP,,"Plot 305, Guindy, Hyderabad, TS",9208075494
PCB-32538,GLOBAL FABRICATION,,"Plot 447, Peenya, Mumbai, MH",9292127174
PCB-612281,SHREE TRADERS LLP,,"gala no. 35, shady complex, delhi, dl",800750497
PCB-537588,TECH CORP LIMITED,,"Plot 311, Peenya, Mumbai, MH",9312453811
PCB-632522,DYNAMIC INDUSTRIES,,"Plot 205, MIDC, Bengaluru, KA",9499021569
PCB-89190,BALAJI TECHNOLOGIES LLP,,"Plot 596, Guindy, Bengaluru, KA",9653398043
PCB-87106,APEX INDUSTRIES LIMITED,,"gala no. 6, shady complex, pune, mh",800404319
PCB-22588,SUNRISE FABRICATION LLP,,"plot 279, ph 1, electronic city, chennai, tn",9253227822
PCB-555829,DYNAMIC LOGISTICS LIMITED,,"plot 96, peenya, chennai, tn",9211704075
PCB-502537,GLOBAL SOLUTIONS LIMITED,,"Plot 810, Guindy, Hyderabad, TS",9609503326
PCB-335466,STELLAR TECHNOLOGIES LIMITED,,"plot 755, gidc, pune, mh",9308505247
PCB-752199,ACME LOGISTICS LIMITED,,"plot 588, gidc, chennai, tn",9242534977
PCB-467705,STELLAR ENTERPRISES LIMITED,,"plot 588, midc, bengaluru, ka",9393667054
PCB-849225,TECH INDUSTRIES LIMITED,,"plot 309, peenya, delhi, dl",9669165251
PCB-325943,TECH CORP LLP,,"plot 845, okhla ind est, mumbai, mh",9756545017
PCB-275450,APEX CORP LIMITED,,"plot 66, okhla ind est, pune, mh",9662801614
PCB-978336,STELLAR INDUSTRIES LIMITED,,"Plot 593, Peenya, Mumbai, MH",9270897057
PCB-487664,ACME TECHNOLOGIES LIMITED,,"plot 536, gidc, pune, mh",9431611162
PCB-957113,BALAJI SOLUTIONS,,"Plot 847, Guindy, Delhi, DL",9989496701
PCB-113196,APEX FABRICATION LLP,,"plot 826, gidc, ahmedabad, gj",9341076476
PCB-780917,STELLAR VENTURES,,"plot 772, okhla ind est, bengaluru, ka",9577880271
PCB-750008,SUNRISE FABRICATION,,"Plot 875, GIDC, Hyderabad, TS",9659130390
PCB-812065,PIONEER CORP LIMITED,,"Plot 141, Hitec City, Hyderabad, TS",9456394695
PCB-553202,DYNAMIC TECHNOLOGIES,,"Plot 254, MIDC, Ahmedabad, GJ",9218794434
PCB-460726,PIONEER CORP LIMITED,,"Plot 348, Phase 1, Electronic City, Mumbai, MH",9609061105
PCB-433702,APEX ENTERPRISES,,"plot 248, okhla ind est, ahmedabad, gj",9535871822
PCB-454299,PIONEER ENTERPRISES LLP,,"Plot 33, Peenya, Hyderabad, TS",9183904917
PCB-651612,TECH INDUSTRIES,,"plot 417, okhla ind est, ahmedabad, gj",9244767908
PCB-927263,PRIME CORP,,"plot 599, peenya, delhi, dl",9198740015
PCB-256206,SHREE TECHNOLOGIES,,"Plot 324, Okhla Ind Estate, Ahmedabad, GJ",9379235444
PCB-833010,PIONEER CORP LLP,,"Plot 660, Phase 1, Electronic City, Bengaluru, KA",9119070085
PCB-94674,APEX TECHNOLOGIES LIMITED,,"Plot 772, MIDC, Ahmedabad, GJ",9559066631
PCB-444673,GLOBAL VENTURES LIMITED,,"Plot 316, Peenya, Bengaluru, KA",9306695087
PCB-581069,SUNRISE TECHNOLOGIES LLP,,"plot 550, ph 1, electronic city, pune, mh",9659900524
PCB-111244,SHREE ENTERPRISES,,"plot 523, peenya, chennai, tn",9858721568
PCB-392487,ACME INDUSTRIES,,"Plot 915, Phase 1, Electronic City, Hyderabad, TS",9938018343
PCB-583492,BALAJI ENTERPRISES LIMITED,,"plot 670, peenya, ahmedabad, gj",9661035181
PCB-698108,TECH ENTERPRISES,,"plot 382, midc, mumbai, mh",9584009206
PCB-456022,PRIME SOLUTIONS LLP,,"Gala No. 57, Shady Complex, Mumbai, MH",800413627
PCB-227703,APEX INDUSTRIES,,"plot 795, ph 1, electronic city, chennai, tn",9577399488
PCB-50938,METRO LOGISTICS LLP,,"Plot 323, MIDC, Bengaluru, KA",9900226065
PCB-352790,METRO ENTERPRISES LIMITED,,"plot 810, midc, pune, mh",9448488123
PCB-174128,TECH ENTERPRISES,,"plot 903, hitec city, delhi, dl",9252083906
PCB-608466,GLOBAL ENTERPRISES,,"Plot 895, Peenya, Hyderabad, TS",9518948670
PCB-799748,PIONEER TRADERS LLP,,"plot 690, gidc, bengaluru, ka",9142872574
PCB-263055,STELLAR LOGISTICS LLP,,"plot 508, ph 1, electronic city, hyderabad, ts",9591636424
PCB-197553,METRO TECHNOLOGIES LIMITED,,"plot 716, gidc, delhi, dl",9757319555
PCB-808800,SUNRISE SOLUTIONS,,"Plot 107, Phase 1, Electronic City, Delhi, DL",9226734130
PCB-336259,TECH VENTURES LLP,,"Plot 384, Phase 1, Electronic City, Hyderabad, TS",9648696282
PCB-392921,PRIME CORP LIMITED,,"Plot 882, Peenya, Chennai, TN",9254700577
PCB-240493,PRIME VENTURES,,"plot 742, ph 1, electronic city, hyderabad, ts",9514784415
PCB-182299,PIONEER ENTERPRISES LLP,,"plot 146, peenya, ahmedabad, gj",9482781871
PCB-377414,GLOBAL ENTERPRISES LLP,,"plot 793, guindy, delhi, dl",9797206767
