DeptID,EntityName,PAN,RegisteredAddress,Contact
TRD-71681,ACME ENTERPRISES LLP,,"Plot 231, GIDC, Mumbai, MH",9323120850
TRD-586793,STELLAR TECHNOLOGIES LLP,,"Plot 923, Phase 1, Electronic City, Ahmedabad, GJ",9235443699
TRD-84764,APEX FABRICATION LIMITED,,"plot 920, guindy, mumbai, mh",9472840651
TRD-826771,DYNAMIC LOGISTICS LIMITED,,"plot 134, okhla ind est, chennai, tn",9363051526
TRD-542218,GLOBAL TECHNOLOGIES LIMITED,,"plot 303, okhla ind est, chennai, tn",9815956987
TRD-264057,PRIME SOLUTIONS LLP,,"Plot 783, MIDC, Ahmedabad, GJ",9986741028
TRD-380965,DYNAMIC SOLUTIONS LIMITED,,"plot 408, okhla ind est, chennai, tn",9417019653
TRD-672706,ACME VENTURES,,"plot 595, okhla ind est, mumbai, mh",9304474424
TRD-426340,PRIME INDUSTRIES LIMITED,,"plot 587, gidc, pune, mh",9860982162
TRD-433449,METRO TRADERS,,"plot 205, ph 1, electronic city, hyderabad, ts",9601849364
TRD-970783,DYNAMIC ENTERPRISES LIMITED,,"plot 896, peenya, delhi, dl",9656096360
TRD-535690,SUNRISE TRADERS,,"Plot 45, Peenya, Hyderabad, TS",9976714970
TRD-788734,PIONEER CORP,,"plot 922, guindy, mumbai, mh",9687054822
TRD-497179,ACME ENTERPRISES LIMITED,,"plot 105, hitec city, chennai, tn",9842282795
TRD-39476,TECH FABRICATION LIMITED,,"Plot 668, GIDC, Mumbai, MH",9339362990
TRD-319257,OM VENTURES,,"plot 574, ph 1, electronic city, delhi, dl",9727627823
TRD-832872,TECH CORP LLP,,"Plot 220, Okhla Ind Estate, Mumbai, MH",9389207387
TRD-818281,BALAJI TRADERS LLP,,"Plot 175, GIDC, Ahmedabad, GJ",9756794021
TRD-41530,SHREE SOLUTIONS LIMITED,,"gala no. 100, shady complex, ahmedabad, gj",800116478
TRD-22285,TECH SOLUTIONS LLP,,"gala no. 58, shady complex, bengaluru, ka",800878568
TRD-540825,PIONEER ENTERPRISES,,"plot 283, okhla ind est, delhi, dl",9910313969
TRD-321746,STELLAR TECHNOLOGIES LIMITED,,"plot 803, ph 1, electronic city, pune, mh",9517422723
TRD-662511,PRIME SOLUTIONS LLP,,"Plot 133, Hitec City, Hyderabad, TS",9896677618
TRD-489044,PIONEER VENTURES,,"Plot 78, MIDC, Mumbai, MH",9556239052
TRD-718784,BALAJI VENTURES,,"plot 369, ph 1, electronic city, hyderabad, ts",9306084638
TRD-662973,OM TRADERS,,"plot 309, guindy, mumbai, mh",9698007273
TRD-979815,APEX SOLUTIONS LLP,,"Plot 763, Phase 1, Electronic City, Bengaluru, KA",9937681159
TRD-815768,DYNAMIC TECHNOLOGIES,,"plot 718, gidc, mumbai, mh",9439577955
TRD-926950,STELLAR SOLUTIONS,,"Gala No. 48, Shady Complex, Hyderabad, TS",800803353
TRD-435094,OM CORP LIMITED,,"plot 989, peenya, hyderabad, ts",9155126092
TRD-109640,SUNRISE TECHNOLOGIES LLP,,"Plot 408, Peenya, Pune, MH",9589038920
TRD-674555,GLOBAL TECHNOLOGIES,,"Plot 785, GIDC, Delhi, DL",9436160874
TRD-776833,STELLAR TECHNOLOGIES LLP,,"Plot 547, Guindy, Chennai, TN",9187777759
TRD-482106,PIONEER INDUSTRIES LLP,,"Plot 479, MIDC, Hyderabad, TS",9964141020
TRD-566584,STELLAR FABRICATION LLP,,"Plot 513, Hitec City, Mumbai, MH",9269944646
TRD-47292,PIONEER ENTERPRISES LIMITED,,"plot 982, ph 1, electronic city, hyderabad, ts",9888454525
TRD-134815,METRO CORP LIMITED,,"Plot 106, MIDC, Delhi, DL",9705133363
TRD-352468,OM TRADERS,,"Plot 131, Hitec City, Delhi, DL",9484696036
TRD-458429,METRO INDUSTRIES LIMITED,,"Plot 930, Phase 1, Electronic City, Pune, MH",9910031872
TRD-790077,PRIME INDUSTRIES,,"Plot 65, Hitec City, Chennai, TN",9472888722
TRD-628737,APEX ENTERPRISES LLP,,"Plot 575, GIDC, Mumbai, MH",9985132900
TRD-288716,SUNRISE SOLUTIONS,,"Plot 483, Guindy, Pune, MH",9422396693
TRD-735882,DYNAMIC INDUSTRIES LIMITED,,"Plot 511, Phase 1, Electronic City, Delhi, DL",9738437880
TRD-823422,ACME INDUSTRIES LIMITED,,"plot 310, okhla ind est, mumbai, mh",9787245344
TRD-619966,BALAJI VENTURES LIMITED,,"Plot 755, Okhla Ind Estate, Chennai, TN",9208270388
TRD-980927,DYNAMIC CORP LLP,,"Gala No. 6, Shady Complex, Pune, MH",800404319
TRD-55307,SUNRISE CORP LIMITED,,"plot 130, ph 1, electronic city, bengaluru, ka",9106329155
TRD-622131,TECH TECHNOLOGIES LIMITED,,"gala no. 58, shady complex, bengaluru, ka",800878568
TRD-649842,DYNAMIC SOLUTIONS LIMITED,,"Plot 83, Peenya, Delhi, DL",9674976407
TRD-122847,PRIME TECHNOLOGIES LIMITED,,"plot 828, hitec city, bengaluru, ka",9792634108
TRD-782341,APEX ENTERPRISES LIMITED,,"plot 649, midc, mumbai, mh",9806723640
TRD-669280,TECH INDUSTRIES LLP,,"Plot 364, Okhla Ind Estate, Bengaluru, KA",9853997911
TRD-855533,ACME CORP,,"Plot 140, Guindy, Delhi, DL",9929702283
TRD-450655,METRO SOLUTIONS,,"Plot 818, Phase 1, Electronic City, Bengaluru, KA",9541092194
TRD-58034,OM CORP LLP,,"plot 905, okhla ind est, ahmedabad, gj",9905535343
TRD-884822,TECH SOLUTIONS LIMITED,,"plot 28, gidc, ahmedabad, gj",9435595693
TRD-591215,PIONEER ENTERPRISES,,"Plot 832, GIDC, Delhi, DL",9782573981
TRD-106734,OM TECHNOLOGIES LLP,,"Plot 976, Phase 1, Electronic City, Bengaluru, KA",9295256634
TRD-448335,PIONEER INDUSTRIES,,"Plot 628, MIDC, Mumbai, MH",9587618982
TRD-983990,SHREE INDUSTRIES LIMITED,,"Plot 468, Hitec City, Delhi, DL",9960440948
TRD-383495,SHREE INDUSTRIES,,"plot 992, guindy, hyderabad, ts",9895713769
TRD-262636,GLOBAL LOGISTICS LLP,,"Plot 300, Phase 1, Electronic City, Hyderabad, TS",9863096703
TRD-223342,ACME VENTURES LLP,,"plot 933, guindy, mumbai, mh",9268631941
TRD-398020,METRO FABRICATION LIMITED,,"Plot 845, Hitec City, Pune, MH",9659026463
TRD-647887,STELLAR LOGISTICS LIMITED,,"Gala No. 69, Shady Complex, Chennai, TN",800724423
TRD-769500,PRIME INDUSTRIES LLP,,"plot 114, ph 1, electronic city, bengaluru, ka",9778725210
TRD-853475,STELLAR VENTURES LLP,,"plot 672, okhla ind est, mumbai, mh",9125822091
TRD-471469,PRIME SOLUTIONS,,"plot 673, hitec city, hyderabad, ts",9654742802
TRD-914804,PIONEER CORP LLP,,"Plot 4, MIDC, Pune, MH",9544998960
TRD-637974,BALAJI LOGISTICS,,"plot 854, okhla ind est, chennai, tn",9812751485
TRD-773464,APEX FABRICATION,,"plot 552, guindy, mumbai, mh",9176267899
TRD-748391,PIONEER VENTURES LIMITED,,"plot 583, ph 1, electronic city, ahmedabad, gj",9271275692
TRD-575828,SUNRISE LOGISTICS,,"Plot 294, Hitec City, Hyderabad, TS",9815717954
TRD-313105,DYNAMIC INDUSTRIES LLP,,"Plot 520, GIDC, Chennai, TN",9621529360
TRD-122609,BALAJI VENTURES,,"plot 117, ph 1, electronic city, pune, mh",9225504534
TRD-595901,ACME ENTERPRISES LIMITED,,"Plot 815, MIDC, Mumbai, MH",9418349925
TRD-200621,APEX TECHNOLOGIES,,"Plot 869, Okhla Ind Estate, Ahmedabad, GJ",9943719612
TRD-705098,GLOBAL VENTURES LLP,,"plot 594, guindy, mumbai, mh",9318256578
TRD-175151,SHREE ENTERPRISES LIMITED,,"Plot 521, Okhla Ind Estate, Ahmedabad, GJ",9496135636
TRD-699956,STELLAR VENTURES,,"plot 878, midc, hyderabad, ts",9626515217
TRD-298260,APEX INDUSTRIES LLP,,"Plot 585, Phase 1, Electronic City, Mumbai, MH",9987930153
TRD-35231,STELLAR TRADERS LIMITED,,"Plot 67, GIDC, Delhi, DL",9541817598
TRD-530219,TECH LOGISTICS LLP,,"gala no. 61, shady complex, pune, mh",800547700
TRD-386351,GLOBAL SOLUTIONS LLP,,"Plot 28, MIDC, Hyderabad, TS",9832948125
TRD-699159,APEX TECHNOLOGIES,,"plot 449, okhla ind est, mumbai, mh",9836633247
TRD-625214,GLOBAL VENTURES LLP,,"plot 181, okhla ind est, ahmedabad, gj",9113697664
TRD-994609,ACME CORP LLP,,"Plot 53, Peenya, Pune, MH",9132495820
TRD-895281,PIONEER CORP LLP,,"Plot 712, Guindy, Delhi, DL",9970929739
TRD-710324,DYNAMIC TECHNOLOGIES LLP,,"Plot 977, MIDC, Mumbai, MH",9257496465
TRD-254396,ACME TRADERS LIMITED,,"plot 330, gidc, ahmedabad, gj",9280855099
TRD-607469,METRO ENTERPRISES,,"plot 531, okhla ind est, ahmedabad, gj",9595862961
TRD-737342,DYNAMIC ENTERPRISES LLP,,"plot 877, gidc, hyderabad, ts",9430528738
TRD-432894,METRO TRADERS,,"Plot 312, Okhla Ind Estate, Mumbai, MH",9334858813
TRD-148046,METRO SOLUTIONS,,"plot 145, ph 1, electronic city, chennai, tn",9395202413
TRD-713858,OM SOLUTIONS LLP,,"Plot 856, Hitec City, Ahmedabad, GJ",9334988898
TRD-23075,STELLAR TRADERS LIMITED,,"Plot 501, Peenya, Mumbai, MH",9922598153
TRD-589710,SHREE INDUSTRIES,,"Plot 351, Phase 1, Electronic City, Ahmedabad, GJ",9542143907
TRD-75215,SHREE INDUSTRIES,,"plot 517, okhla ind est, chennai, tn",9248358569
TRD-825742,GLOBAL TRADERS LIMITED,,"Plot 942, Phase 1, Electronic City, Pune, MH",9979637815
TRD-254382,BALAJI LOGISTICS LIMITED,,"Plot 878, Guindy, Mumbai, MH",9779070861
TRD-472996,PRIME TRADERS,,"plot 929, ph 1, electronic city, chennai, tn",9756233170
TRD-464860,PIONEER TECHNOLOGIES LLP,,"Plot 211, Phase 1, Electronic City, Pune, MH",9848179851
TRD-619441,TECH TECHNOLOGIES LIMITED,,"plot 524, peenya, mumbai, mh",9178549675
TRD-741058,DYNAMIC CORP,,"plot 764, hitec city, pune, mh",9880571486
TRD-279600,ACME FABRICATION,,"Plot 948, Peenya, Delhi, DL",9872308186
