DeptID,EntityName,PAN,RegisteredAddress,Contact
GSTIN-485850,Global Solutions LLP,EIPKT3985Y,"Plot 559, Peenya, Hyderabad, TS",9776704290
GSTIN-259692,Tech Industries Limited,WNEQR0832D,"Plot 597, MIDC, Bengaluru, KA",9399719107
GSTIN-498884,Acme Enterprises Pvt Ltd,NFDUW6839J,"Plot 901, Okhla Ind Estate, Pune, MH",9930584959
GSTIN-624193,Global Ventures LLP,MDFAO7923Z,"Plot 352, Okhla Ind Estate, Chennai, TN",9686398844
GSTIN-497319,Stellar Corp LLP,XCRKQ2510U,"Plot 712, MIDC, Hyderabad, TS",9903248597
GSTIN-52259,Acme Enterprises Limited,YUTCU0769K,"Plot 187, Okhla Ind Estate, Chennai, TN",9569804016
GSTIN-527030,Balaji Industries LLP,ULLAC8308D,"Gala No. 100, Shady Complex, Ahmedabad, GJ",800116478
GSTIN-751822,Metro Logistics Limited,VFPCP1059Z,"Plot 814, Hitec City, Mumbai, MH",9840957773
GSTIN-844832,Apex Ventures Pvt Ltd,MEJHB1964W,"Plot 688, Okhla Ind Estate, Bengaluru, KA",9412459402
GSTIN-769138,Tech Corp LLP,KZBAT7418I,"Plot 794, Phase 1, Electronic City, Bengaluru, KA",9588757276
GSTIN-246185,Tech Traders LLP,FRAVN9862D,"Plot 509, Hitec City, Mumbai, MH",9221971458
GSTIN-194383,Acme Ventures LLP,OQPVW6431U,"Plot 4, GIDC, Bengaluru, KA",9353008144
GSTIN-50642,Global Logistics Pvt Ltd,BUENG6780E,"Plot 239, Phase 1, Electronic City, Ahmedabad, GJ",9695205621
GSTIN-812271,Stellar Solutions Pvt Ltd,AHUYO9370G,"Plot 947, Phase 1, Electronic City, Chennai, TN",9180733638
GSTIN-230668,Stellar Industries Pvt Ltd,IHHUK1185R,"Plot 47, GIDC, Hyderabad, TS",9513442250
GSTIN-765343,Prime Traders LLP,HUQHJ1894D,"Plot 14, GIDC, Chennai, TN",9503065501
GSTIN-84725,Prime Fabrication Limited,JKOSI3550H,"Plot 18, Hitec City, Mumbai, MH",9945068601
GSTIN-197852,Stellar Corp LLP,HZOME8842A,"Plot 338, Peenya, Delhi, DL",9543530970
GSTIN-59925,Pioneer Enterprises Limited,HEXAQ8426R,"Plot 80, GIDC, Delhi, DL",9941691063
GSTIN-546173,Prime Enterprises Pvt Ltd,ZJKHT7834B,"Plot 592, Okhla Ind Estate, Delhi, DL",9389752880
GSTIN-208330,Metro Technologies LLP,MLKKR7996W,"Plot 229, Phase 1, Electronic City, Ahmedabad, GJ",9476746918
GSTIN-857082,Tech Logistics Limited,WGQWC5936L,"Plot 369, Guindy, Ahmedabad, GJ",9644855071
GSTIN-93325,Pioneer Enterprises LLP,OUMYR9869K,"Plot 176, Okhla Ind Estate, Bengaluru, KA",9234879181
GSTIN-733557,Shree Traders Limited,MQVWC6153U,"Plot 723, Hitec City, Pune, MH",9636762934
GSTIN-674452,Sunrise Logistics Limited,SZYOD2571A,"Plot 423, Peenya, Pune, MH",9109807249
GSTIN-255677,Acme Industries Pvt Ltd,VPTBW3897Y,"Plot 346, Guindy, Pune, MH",9570242548
GSTIN-182397,Prime Technologies Limited,OXIXF1357D,"Plot 808, Hitec City, Bengaluru, KA",9437774165
GSTIN-579844,Sunrise Logistics LLP,WWJPA1727J,"Plot 862, Okhla Ind Estate, Mumbai, MH",9846579654
GSTIN-114823,Balaji Enterprises LLP,KXWKD8905F,"Plot 618, Phase 1, Electronic City, Ahmedabad, GJ",9847340194
GSTIN-41024,Om Enterprises Limited,ELXEC6534Y,"Plot 229, Okhla Ind Estate, Hyderabad, TS",9344173743
GSTIN-34762,Acme Industries Limited,TCQEI9386H,"Plot 93, Okhla Ind Estate, Chennai, TN",9226113106
GSTIN-345578,Om Ventures Pvt Ltd,FYGFG3024Q,"Plot 602, Okhla Ind Estate, Chennai, TN",9151140555
GSTIN-421764,Acme Enterprises Pvt Ltd,WSIFU7983R,"Plot 449, Hitec City, Mumbai, MH",9346075694
GSTIN-799725,Om Technologies LLP,HRDEE0160S,"Plot 163, Phase 1, Electronic City, Hyderabad, TS",9233158708
GSTIN-537569,Sunrise Enterprises Pvt Ltd,ONEPM7937L,"Plot 898, MIDC, Hyderabad, TS",9540047587
GSTIN-703502,Prime Industries Pvt Ltd,HKDCK6837A,"Plot 466, MIDC, Hyderabad, TS",9350022844
GSTIN-798404,Om Industries LLP,URGLN6537O,"Plot 280, Okhla Ind Estate, Hyderabad, TS",9490611039
GSTIN-981003,Om Traders Pvt Ltd,ZOIQP8707J,"Plot 466, Okhla Ind Estate, Mumbai, MH",9231541513
GSTIN-17221,Acme Ventures LLP,NWSPR3219P,"Plot 69, Peenya, Bengaluru, KA",9701474954
GSTIN-974582,Tech Logistics Pvt Ltd,YQKHG5810L,"Gala No. 1, Shady Complex, Delhi, DL",800805319
GSTIN-994656,Sunrise Ventures Pvt Ltd,FPCBI8461U,"Plot 465, Peenya, Ahmedabad, GJ",9116342420
GSTIN-801230,Dynamic Enterprises Pvt Ltd,ZYYQV8342N,"Plot 662, Guindy, Chennai, TN",9643249262
GSTIN-327884,Balaji Industries Pvt Ltd,YVBGF8266Z,"Plot 525, GIDC, Delhi, DL",9640539501
GSTIN-750952,Shree Industries LLP,MSYUX4157U,"Plot 298, Okhla Ind Estate, Hyderabad, TS",9769876977
GSTIN-382058,Apex Ventures Pvt Ltd,BEBJS0863H,"Plot 844, Peenya, Pune, MH",9257717811
GSTIN-890301,Prime Industries LLP,LKTVE8988U,"Plot 615, Peenya, Ahmedabad, GJ",9709487573
GSTIN-985991,Pioneer Solutions LLP,PFXAD5424P,"Plot 289, Okhla Ind Estate, Delhi, DL",9664409813
GSTIN-625334,Shree Ventures Pvt Ltd,GHGHU2146K,"Plot 783, GIDC, Bengaluru, KA",9883611973
GSTIN-956454,Sunrise Industries LLP,BAOJX9618Z,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
GSTIN-597109,Acme Traders Limited,GORHA9414Q,"Plot 253, Guindy, Chennai, TN",9736445874
GSTIN-735661,Tech Industries LLP,KLZOQ6343N,"Plot 598, Hitec City, Ahmedabad, GJ",9839959546
GSTIN-612663,Stellar Enterprises Limited,UFJLI9887N,"Plot 944, Peenya, Chennai, TN",9701175905
GSTIN-98380,Stellar Corp Pvt Ltd,KTRJC6264A,"Plot 847, Peenya, Bengaluru, KA",9363158788
GSTIN-132359,Acme Solutions LLP,NFYPQ0666S,"Plot 231, Guindy, Ahmedabad, GJ",9238433709
GSTIN-594725,Sunrise Enterprises LLP,FSKHD5031N,"Plot 676, Okhla Ind Estate, Bengaluru, KA",9881003696
GSTIN-988048,Tech Solutions Limited,QNZRD3293V,"Plot 247, Peenya, Hyderabad, TS",9420354878
GSTIN-686144,Shree Traders LLP,JVJOO2555X,"Plot 581, Okhla Ind Estate, Pune, MH",9345888829
GSTIN-598912,Stellar Fabrication LLP,ZPRBG9157L,"Plot 686, Guindy, Ahmedabad, GJ",9232225231
GSTIN-103161,Prime Industries Pvt Ltd,CHBQP2531S,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
GSTIN-603347,Apex Ventures LLP,OJVQZ5918H,"Plot 790, MIDC, Mumbai, MH",9933520627
GSTIN-534096,Tech Fabrication Pvt Ltd,OARSD0719S,"Plot 498, MIDC, Chennai, TN",9272442211
GSTIN-714852,Tech Solutions LLP,IDVPT7503P,"Plot 23, MIDC, Mumbai, MH",9580197556
GSTIN-584507,Sunrise Ventures Pvt Ltd,SABKP1200J,"Plot 552, Hitec City, Pune, MH",9824115855
GSTIN-346039,Om Ventures Pvt Ltd,WWSUO3139V,"Plot 205, Okhla Ind Estate, Pune, MH",9802874219
GSTIN-563424,Prime Traders Pvt Ltd,UHTWO5970P,"Plot 353, Hitec City, Bengaluru, KA",9754648028
GSTIN-334590,Tech Traders Pvt Ltd,FPQYX1561Z,"Gala No. 99, Shady Complex, Mumbai, MH",800339890
GSTIN-902693,Balaji Ventures Limited,JWONP2918J,"Plot 756, MIDC, Mumbai, MH",9863860879
GSTIN-802801,Metro Enterprises Limited,CDNNB1655T,"Plot 420, GIDC, Hyderabad, TS",9488690400
GSTIN-297443,Metro Fabrication Pvt Ltd,AOXMF5390H,"Plot 112, GIDC, Pune, MH",9975823444
GSTIN-569579,Apex Traders Pvt Ltd,LEMIM6682E,"Plot 398, Hitec City, Hyderabad, TS",9395968804
GSTIN-568262,Prime Ventures LLP,YYVYJ7742G,"Plot 418, Hitec City, Chennai, TN",9227637782
GSTIN-866603,Global Corp Limited,UNMBH6201B,"Plot 30, Hitec City, Bengaluru, KA",9772294863
GSTIN-592895,Sunrise Corp LLP,OTNEE6396A,"Plot 403, Guindy, Chennai, TN",9852092743
GSTIN-136706,Pioneer Traders Pvt Ltd,QHKWZ5746C,"Plot 924, GIDC, Ahmedabad, GJ",9877474460
GSTIN-220748,Om Logistics LLP,YPJYV8752C,"Plot 124, MIDC, Bengaluru, KA",9455739934
GSTIN-808026,Apex Industries Limited,FYREC7912P,"Plot 575, Hitec City, Bengaluru, KA",9157401347
GSTIN-686726,Dynamic Ventures LLP,HPVBT6227X,"Plot 779, GIDC, Mumbai, MH",9131546157
GSTIN-190611,Balaji Traders Pvt Ltd,QAEHC4109O,"Plot 78, Hitec City, Delhi, DL",9403342779
GSTIN-581221,Prime Fabrication Pvt Ltd,GCTNE7746M,"Plot 940, GIDC, Ahmedabad, GJ",9367799209
GSTIN-953167,Metro Logistics LLP,BPEOV9924W,"Plot 216, Phase 1, Electronic City, Bengaluru, KA",9323456488
GSTIN-252043,Om Industries LLP,OMEUK8464G,"Plot 968, Phase 1, Electronic City, Ahmedabad, GJ",9136905995
GSTIN-925994,Apex Traders LLP,YUHVC8424W,"Plot 692, Hitec City, Bengaluru, KA",9682255718
GSTIN-719988,Sunrise Technologies LLP,NQKMB6083W,"Plot 231, Phase 1, Electronic City, Mumbai, MH",9232324943
GSTIN-639681,Shree Solutions Pvt Ltd,GFWTA4292Q,"Plot 226, Peenya, Chennai, TN",9371911081
GSTIN-938805,Global Logistics LLP,UEUPT1002H,"Plot 12, Okhla Ind Estate, Bengaluru, KA",9988204111
GSTIN-651751,Dynamic Industries Pvt Ltd,EYBTS8421V,"Plot 243, Okhla Ind Estate, Hyderabad, TS",9386993830
GSTIN-422823,Tech Logistics Pvt Ltd,BRQLD5741T,"Plot 333, Peenya, Hyderabad, TS",9334172684
GSTIN-747684,Balaji Enterprises Pvt Ltd,SXBHQ2219T,"Plot 771, Peenya, Mumbai, MH",9658556148
GSTIN-132072,Balaji Corp Pvt Ltd,KESGX2701B,"Plot 172, Peenya, Delhi, DL",9935924966
GSTIN-481693,Prime Ventures Pvt Ltd,WPWCC7649N,"Plot 250, Guindy, Chennai, TN",9643455624
GSTIN-750621,Om Ventures Pvt Ltd,KILLO3231O,"Plot 742, Okhla Ind Estate, Mumbai, MH",9191805516
GSTIN-987394,Stellar Enterprises Limited,SEVVZ8968E,"Plot 835, Guindy, Ahmedabad, GJ",9819399575
GSTIN-632210,Acme Technologies Limited,QFEOB5433Q,"Plot 977, Okhla Ind Estate, Delhi, DL",9870969093
GSTIN-554049,Dynamic Logistics Pvt Ltd,JYBPL3162X,"Plot 878, Guindy, Pune, MH",9562158562
GSTIN-375201,Om Corp LLP,UMHSA9382E,"Plot 70, Peenya, Ahmedabad, GJ",9386064760
GSTIN-711842,Sunrise Corp LLP,FXBJJ2004B,"Plot 365, Guindy, Hyderabad, TS",9646810425
GSTIN-973663,Global Logistics Pvt Ltd,XQDKJ4771F,"Plot 51, Okhla Ind Estate, Delhi, DL",9541266856
GSTIN-652234,Metro Ventures LLP,GFYQB1875A,"Plot 389, MIDC, Mumbai, MH",9545766155
GSTIN-338856,Shree Ventures Pvt Ltd,JYOMJ5839Z,"Plot 699, Okhla Ind Estate, Mumbai, MH",9678908150
GSTIN-461639,Stellar Technologies Pvt Ltd,JJIVP9736Z,"Plot 369, Hitec City, Delhi, DL",9725198225
GSTIN-660468,Sunrise Industries LLP,FIVYP3773D,"Plot 469, GIDC, Bengaluru, KA",9974262101
GSTIN-216541,Shree Solutions Limited,LOBYO4641C,"Plot 9, Phase 1, Electronic City, Pune, MH",9347125080
GSTIN-354266,Sunrise Fabrication LLP,KXPMZ7719M,"Plot 394, Peenya, Bengaluru, KA",9583566956
GSTIN-188351,Metro Technologies Pvt Ltd,LXYIS6958D,"Plot 282, Guindy, Chennai, TN",9566192785
GSTIN-673195,Stellar Technologies Pvt Ltd,LYZRV8003A,"Plot 627, Phase 1, Electronic City, Hyderabad, TS",9518611187
GSTIN-53053,Sunrise Corp Limited,DHRGP6284X,"Plot 600, MIDC, Mumbai, MH",9475723679
GSTIN-606792,Acme Enterprises LLP,NTYSH4091I,"Plot 231, GIDC, Mumbai, MH",9323120850
GSTIN-937546,Stellar Technologies LLP,OQIOM5163Z,"Plot 923, Phase 1, Electronic City, Ahmedabad, GJ",9235443699
GSTIN-468570,Apex Fabrication Limited,EUXJL3942M,"Plot 920, Guindy, Mumbai, MH",9472840651
GSTIN-226889,Acme Technologies Pvt Ltd,ECBML3184Z,"Plot 808, MIDC, Delhi, DL",9346901267
GSTIN-767847,Global Technologies Limited,XRKEI0727S,"Plot 303, Okhla Ind Estate, Chennai, TN",9815956987
GSTIN-925373,Sunrise Corp LLP,KOFLO4540I,"Plot 318, Phase 1, Electronic City, Mumbai, MH",9726680758
GSTIN-258514,Metro Traders Pvt Ltd,TZPKK4782G,"Plot 927, MIDC, Pune, MH",9817930765
GSTIN-858840,Prime Solutions LLP,HWFLL2038S,"Plot 783, MIDC, Ahmedabad, GJ",9986741028
GSTIN-656647,Dynamic Solutions Limited,ESFML0495Z,"Plot 408, Okhla Ind Estate, Chennai, TN",9417019653
GSTIN-925052,Acme Ventures Pvt Ltd,VKJFA7914G,"Plot 595, Okhla Ind Estate, Mumbai, MH",9304474424
GSTIN-646983,Dynamic Traders Limited,OJIHI1367B,"Plot 747, Peenya, Bengaluru, KA",9741770621
GSTIN-550750,Sunrise Traders Pvt Ltd,XELBV9781S,"Plot 141, MIDC, Bengaluru, KA",9473383378
GSTIN-487229,Balaji Traders LLP,DCPOO3061B,"Plot 378, Hitec City, Ahmedabad, GJ",9912433600
GSTIN-269037,Metro Traders Pvt Ltd,RRUOS0834A,"Plot 205, Phase 1, Electronic City, Hyderabad, TS",9601849364
GSTIN-497984,Dynamic Enterprises Limited,RSCAJ3680V,"Plot 896, Peenya, Delhi, DL",9656096360
GSTIN-456966,Sunrise Traders Pvt Ltd,VURQB5965Y,"Plot 45, Peenya, Hyderabad, TS",9976714970
GSTIN-778027,Pioneer Corp Pvt Ltd,KYKQL1863D,"Plot 922, Guindy, Mumbai, MH",9687054822
GSTIN-46240,Acme Enterprises Limited,CSRUO8249N,"Plot 105, Hitec City, Chennai, TN",9842282795
GSTIN-304661,Tech Fabrication Limited,UHWJI8866M,"Plot 668, GIDC, Mumbai, MH",9339362990
GSTIN-628006,Om Ventures Pvt Ltd,FGXER7843C,"Plot 574, Phase 1, Electronic City, Delhi, DL",9727627823
GSTIN-928896,Tech Corp LLP,JYHSY5296I,"Plot 220, Okhla Ind Estate, Mumbai, MH",9389207387
GSTIN-302263,Balaji Traders LLP,XIOVS8538B,"Plot 175, GIDC, Ahmedabad, GJ",9756794021
GSTIN-243427,Sunrise Traders Pvt Ltd,MSXSE6132Q,"Plot 207, Guindy, Pune, MH",9850240652
GSTIN-760332,Shree Solutions Limited,BNLNE7552K,"Gala No. 100, Shady Complex, Ahmedabad, GJ",800116478
GSTIN-458601,Tech Solutions LLP,DBRGM0303R,"Gala No. 58, Shady Complex, Bengaluru, KA",800878568
GSTIN-513026,Pioneer Enterprises Pvt Ltd,RBRUD0197E,"Plot 283, Okhla Ind Estate, Delhi, DL",9910313969
GSTIN-729029,Stellar Technologies Limited,JPXWH9299J,"Plot 803, Phase 1, Electronic City, Pune, MH",9517422723
GSTIN-182981,Prime Solutions LLP,QGALC7035A,"Plot 133, Hitec City, Hyderabad, TS",9896677618
GSTIN-158096,Stellar Solutions Pvt Ltd,UIWUH7109S,"Plot 51, GIDC, Pune, MH",9155044421
GSTIN-879469,Pioneer Ventures Pvt Ltd,IPVCB9527B,"Plot 78, MIDC, Mumbai, MH",9556239052
GSTIN-648295,Sunrise Solutions Pvt Ltd,SECPJ2070R,"Plot 997, Hitec City, Bengaluru, KA",9617998388
GSTIN-40861,Acme Industries Pvt Ltd,UUUCF1306M,"Plot 340, MIDC, Delhi, DL",9849591851
GSTIN-134786,Balaji Ventures Pvt Ltd,LUEEE0320P,"Plot 369, Phase 1, Electronic City, Hyderabad, TS",9306084638
GSTIN-229352,Balaji Industries Pvt Ltd,VCCUS6058H,"Plot 35, Okhla Ind Estate, Ahmedabad, GJ",9141538015
GSTIN-213132,Om Traders Pvt Ltd,CGPXO5167Q,"Plot 309, Guindy, Mumbai, MH",9698007273
GSTIN-708697,Apex Solutions LLP,HPWYL3873Q,"Plot 763, Phase 1, Electronic City, Bengaluru, KA",9937681159
GSTIN-702836,Dynamic Technologies Pvt Ltd,DPCQR4932X,"Plot 718, GIDC, Mumbai, MH",9439577955
GSTIN-458507,Pioneer Corp LLP,LPLUN0548J,"Plot 362, Okhla Ind Estate, Bengaluru, KA",9695066812
