DeptID,EntityName,PAN,RegisteredAddress,Contact
SHOP-597725,METRO VENTURES,,"plot 748, gidc, bengaluru, ka",9254520089
SHOP-882364,METRO FABRICATION LIMITED,,"plot 388, ph 1, electronic city, ahmedabad, gj",9259822783
SHOP-565614,TECH TRADERS,,"Plot 161, Hitec City, Delhi, DL",9558490056
SHOP-275452,ACME ENTERPRISES LIMITED,,"plot 710, peenya, delhi, dl",9160803851
SHOP-168630,APEX INDUSTRIES LLP,,"Plot 915, Peenya, Chennai, TN",9973869994
SHOP-827967,BALAJI SOLUTIONS LIMITED,,"Plot 119, Peenya, Delhi, DL",9456762047
SHOP-150150,SUNRISE TRADERS LLP,,"Plot 701, MIDC, Mumbai, MH",9681595456
SHOP-440880,BALAJI SOLUTIONS,,"plot 261, hitec city, pune, mh",9326584576
SHOP-921713,GLOBAL INDUSTRIES LIMITED,,"Plot 993, GIDC, Delhi, DL",9309208207
SHOP-804580,METRO FABRICATION LLP,,"Plot 881, MIDC, Ahmedabad, GJ",9262992772
SHOP-32559,STELLAR TRADERS LIMITED,,"gala no. 24, shady complex, hyderabad, ts",800430565
SHOP-755824,ACME TRADERS LIMITED,,"Plot 15, Peenya, Ahmedabad, GJ",9399610566
SHOP-47726,OM FABRICATION,,"plot 894, gidc, bengaluru, ka",9535091391
SHOP-901642,SUNRISE ENTERPRISES LLP,,"Plot 943, Peenya, Hyderabad, TS",9523217629
SHOP-615217,GLOBAL SOLUTIONS LIMITED,,"Plot 225, MIDC, Hyderabad, TS",9307519474
SHOP-370771,PRIME TECHNOLOGIES,,"Plot 166, Guindy, Chennai, TN",9669991657
SHOP-648609,DYNAMIC CORP LLP,,"plot 857, peenya, hyderabad, ts",9795856174
SHOP-542963,DYNAMIC VENTURES,,"Plot 791, MIDC, Mumbai, MH",9800651555
SHOP-48542,ACME TECHNOLOGIES,,"Plot 780, Phase 1, Electronic City, Ahmedabad, GJ",9978934515
SHOP-110363,PRIME INDUSTRIES,,"Plot 117, Okhla Ind Estate, Delhi, DL",9512156050
SHOP-496977,SUNRISE SOLUTIONS LIMITED,,"plot 794, gidc, mumbai, mh",9522828620
SHOP-520180,METRO CORP LLP,,"plot 839, gidc, ahmedabad, gj",9987940140
SHOP-481468,APEX INDUSTRIES LLP,,"Plot 269, GIDC, Mumbai, MH",9454838337
SHOP-420422,METRO FABRICATION LIMITED,,"Plot 640, Hitec City, Mumbai, MH",9249884273
SHOP-238512,METRO TECHNOLOGIES LIMITED,,"Gala No. 65, Shady Complex, Ahmedabad, GJ",800868010
SHOP-262829,PIONEER LOGISTICS,,"Plot 348, Peenya, Chennai, TN",9537696699
SHOP-809818,STELLAR TRADERS,,"plot 738, okhla ind est, chennai, tn",9720946888
SHOP-74984,DYNAMIC FABRICATION LLP,,"plot 427, midc, hyderabad, ts",9314156247
SHOP-772137,SHREE TECHNOLOGIES LLP,,"plot 901, ph 1, electronic city, pune, mh",9378295849
SHOP-288368,ACME INDUSTRIES LLP,,"plot 660, hitec city, delhi, dl",9414577683
SHOP-794289,SHREE SOLUTIONS LIMITED,,"Plot 101, Peenya, Hyderabad, TS",9244221674
SHOP-805908,SHREE TRADERS LLP,,"Plot 720, Okhla Ind Estate, Bengaluru, KA",9873096250
SHOP-525494,DYNAMIC ENTERPRISES LIMITED,,"Plot 446, Peenya, Hyderabad, TS",9946579258
SHOP-30620,STELLAR FABRICATION LIMITED,,"plot 645, guindy, bengaluru, ka",9388877427
SHOP-585096,GLOBAL ENTERPRISES LLP,,"Plot 985, GIDC, Chennai, TN",9332324787
SHOP-920791,PIONEER FABRICATION LIMITED,,"Plot 114, Okhla Ind Estate, Delhi, DL",9130821768
SHOP-338939,PIONEER LOGISTICS LLP,,"Plot 691, GIDC, Bengaluru, KA",9999693047
SHOP-488987,GLOBAL FABRICATION,,"plot 176, hitec city, mumbai, mh",9678481443
SHOP-259428,SHREE INDUSTRIES LLP,,"Plot 644, MIDC, Delhi, DL",9532288739
SHOP-822030,BALAJI TECHNOLOGIES,,"plot 919, hitec city, pune, mh",9414243276
SHOP-628701,PRIME INDUSTRIES,,"Gala No. 10, Shady Complex, Pune, MH",800416060
SHOP-232246,SHREE INDUSTRIES LIMITED,,"plot 748, ph 1, electronic city, ahmedabad, gj",9786225820
SHOP-88127,METRO TRADERS LLP,,"plot 524, gidc, bengaluru, ka",9601897820
SHOP-968936,TECH TRADERS,,"Plot 654, Hitec City, Pune, MH",9912966413
SHOP-717552,ACME TECHNOLOGIES LLP,,"Plot 246, MIDC, Chennai, TN",9432907269
SHOP-216892,SUNRISE CORP LLP,,"plot 126, okhla ind est, pune, mh",9210169823
SHOP-451960,STELLAR VENTURES LLP,,"Plot 768, Phase 1, Electronic City, Ahmedabad, GJ",9234407655
SHOP-673213,SUNRISE LOGISTICS LIMITED,,"Plot 247, MIDC, Ahmedabad, GJ",9379343397
SHOP-914277,GLOBAL TRADERS LLP,,"Plot 536, MIDC, Ahmedabad, GJ",9831061074
SHOP-101930,METRO FABRICATION LIMITED,,"plot 255, hitec city, delhi, dl",9678236088
SHOP-798489,APEX CORP LLP,,"plot 466, guindy, ahmedabad, gj",9649538629
SHOP-467498,PRIME LOGISTICS LLP,,"Plot 935, Phase 1, Electronic City, Bengaluru, KA",9842776680
SHOP-896596,OM ENTERPRISES LIMITED,,"plot 910, gidc, bengaluru, ka",9942226050
SHOP-59107,ACME ENTERPRISES,,"Plot 8, Hitec City, Mumbai, MH",9668302099
SHOP-128262,OM ENTERPRISES LLP,,"plot 709, peenya, ahmedabad, gj",9158292355
SHOP-658213,BALAJI LOGISTICS LIMITED,,"plot 585, okhla ind est, hyderabad, ts",9896590144
SHOP-655958,TECH VENTURES LIMITED,,"plot 735, peenya, mumbai, mh",9253978668
SHOP-404185,OM TECHNOLOGIES LLP,,"plot 944, midc, ahmedabad, gj",9424060931
SHOP-813582,SUNRISE TRADERS LLP,,"Plot 183, Phase 1, Electronic City, Hyderabad, TS",9103783856
SHOP-306947,BALAJI TECHNOLOGIES LIMITED,,"plot 785, ph 1, electronic city, chennai, tn",9996072388
SHOP-534760,PRIME VENTURES LIMITED,,"plot 690, peenya, pune, mh",9415307846
SHOP-841111,ACME ENTERPRISES,,"Plot 830, Guindy, Pune, MH",9848732935
SHOP-490496,GLOBAL SOLUTIONS LLP,,"plot 559, peenya, hyderabad, ts",9776704290
SHOP-899043,TECH SOLUTIONS LLP,,"plot 203, hitec city, delhi, dl",9219134478
SHOP-233548,TECH INDUSTRIES LIMITED,,"Plot 597, MIDC, Bengaluru, KA",9399719107
SHOP-131114,ACME ENTERPRISES,,"Plot 901, Okhla Ind Estate, Pune, MH",9930584959
SHOP-697392,GLOBAL VENTURES LLP,,"plot 352, okhla ind est, chennai, tn",9686398844
SHOP-542935,STELLAR CORP LLP,,"plot 712, midc, hyderabad, ts",9903248597
SHOP-267954,ACME ENTERPRISES LIMITED,,"plot 187, okhla ind est, chennai, tn",9569804016
SHOP-374302,BALAJI INDUSTRIES LLP,,"gala no. 100, shady complex, ahmedabad, gj",800116478
SHOP-781595,PRIME TECHNOLOGIES LLP,,"Plot 674, Hitec City, Mumbai, MH",9971940396
SHOP-33241,DYNAMIC TECHNOLOGIES,,"Plot 710, Okhla Ind Estate, Pune, MH",9819250372
SHOP-32096,METRO TECHNOLOGIES LIMITED,,"plot 337, hitec city, ahmedabad, gj",9384347408
SHOP-315721,METRO LOGISTICS LIMITED,,"plot 814, hitec city, mumbai, mh",9840957773
SHOP-856693,APEX VENTURES,,"plot 688, okhla ind est, bengaluru, ka",9412459402
SHOP-447707,TECH CORP LLP,,"Plot 794, Phase 1, Electronic City, Bengaluru, KA",9588757276
SHOP-281812,TECH TRADERS LLP,,"plot 509, hitec city, mumbai, mh",9221971458
SHOP-652614,ACME VENTURES LLP,,"plot 4, gidc, bengaluru, ka",9353008144
SHOP-951852,GLOBAL LOGISTICS,,"plot 239, ph 1, electronic city, ahmedabad, gj",9695205621
SHOP-151287,STELLAR SOLUTIONS,,"plot 947, ph 1, electronic city, chennai, tn",9180733638
SHOP-122913,STELLAR INDUSTRIES,,"Plot 47, GIDC, Hyderabad, TS",9513442250
SHOP-187215,PRIME TRADERS LLP,,"Plot 14, GIDC, Chennai, TN",9503065501
SHOP-360233,PRIME FABRICATION LIMITED,,"plot 18, hitec city, mumbai, mh",9945068601
SHOP-850827,PIONEER ENTERPRISES LIMITED,,"Plot 80, GIDC, Delhi, DL",9941691063
SHOP-266564,PRIME ENTERPRISES,,"plot 592, okhla ind est, delhi, dl",9389752880
SHOP-521500,METRO TECHNOLOGIES LLP,,"Plot 229, Phase 1, Electronic City, Ahmedabad, GJ",9476746918
SHOP-721507,TECH FABRICATION LLP,,"plot 274, gidc, mumbai, mh",9499279935
SHOP-578782,TECH LOGISTICS LIMITED,,"plot 369, guindy, ahmedabad, gj",9644855071
SHOP-199908,PIONEER ENTERPRISES LLP,,"Plot 176, Okhla Ind Estate, Bengaluru, KA",9234879181
SHOP-79489,PRIME SOLUTIONS,,"Plot 893, GIDC, Mumbai, MH",9688582893
SHOP-653671,SUNRISE LOGISTICS LIMITED,,"Plot 423, Peenya, Pune, MH",9109807249
SHOP-440636,PRIME TECHNOLOGIES LIMITED,,"plot 808, hitec city, bengaluru, ka",9437774165
SHOP-185180,SUNRISE LOGISTICS LLP,,"plot 862, okhla ind est, mumbai, mh",9846579654
SHOP-21318,BALAJI ENTERPRISES LLP,,"plot 618, ph 1, electronic city, ahmedabad, gj",9847340194
SHOP-830868,OM ENTERPRISES LIMITED,,"plot 229, okhla ind est, hyderabad, ts",9344173743
SHOP-522761,ACME INDUSTRIES LIMITED,,"plot 93, okhla ind est, chennai, tn",9226113106
SHOP-520194,OM VENTURES,,"plot 602, okhla ind est, chennai, tn",9151140555
SHOP-88267,ACME FABRICATION LLP,,"plot 923, peenya, ahmedabad, gj",9390253416
SHOP-887252,ACME ENTERPRISES,,"Plot 449, Hitec City, Mumbai, MH",9346075694
SHOP-52996,OM TECHNOLOGIES LLP,,"Plot 163, Phase 1, Electronic City, Hyderabad, TS",9233158708
SHOP-615058,SUNRISE ENTERPRISES,,"plot 898, midc, hyderabad, ts",9540047587
SHOP-331061,PRIME INDUSTRIES,,"plot 466, midc, hyderabad, ts",9350022844
SHOP-330096,APEX VENTURES LLP,,"plot 571, midc, bengaluru, ka",9515803809
SHOP-736273,OM INDUSTRIES LLP,,"Plot 280, Okhla Ind Estate, Hyderabad, TS",9490611039
SHOP-130260,SUNRISE INDUSTRIES LIMITED,,"Plot 764, Hitec City, Bengaluru, KA",9977227875
SHOP-495696,ACME VENTURES LLP,,"Plot 69, Peenya, Bengaluru, KA",9701474954
SHOP-365136,TECH LOGISTICS,,"gala no. 1, shady complex, delhi, dl",800805319
SHOP-957389,SUNRISE VENTURES,,"Plot 465, Peenya, Ahmedabad, GJ",9116342420
SHOP-541786,DYNAMIC ENTERPRISES,,"plot 662, guindy, chennai, tn",9643249262
SHOP-10245,BALAJI INDUSTRIES,,"plot 525, gidc, delhi, dl",9640539501
SHOP-642293,PRIME INDUSTRIES LLP,,"plot 615, peenya, ahmedabad, gj",9709487573
SHOP-72997,PIONEER SOLUTIONS LLP,,"plot 289, okhla ind est, delhi, dl",9664409813
SHOP-265314,SUNRISE INDUSTRIES LLP,,"gala no. 8, shady complex, bengaluru, ka",800327006
SHOP-712427,STELLAR ENTERPRISES LIMITED,,"plot 944, peenya, chennai, tn",9701175905
SHOP-721131,STELLAR CORP,,"plot 847, peenya, bengaluru, ka",9363158788
SHOP-842983,ACME SOLUTIONS LLP,,"Plot 231, Guindy, Ahmedabad, GJ",9238433709
SHOP-34635,SUNRISE ENTERPRISES LLP,,"Plot 676, Okhla Ind Estate, Bengaluru, KA",9881003696
SHOP-131655,TECH SOLUTIONS LIMITED,,"plot 247, peenya, hyderabad, ts",9420354878
SHOP-606067,SHREE TRADERS LLP,,"Plot 581, Okhla Ind Estate, Pune, MH",9345888829
SHOP-734037,PRIME INDUSTRIES,,"gala no. 8, shady complex, bengaluru, ka",800327006
SHOP-10050,TECH FABRICATION,,"plot 498, midc, chennai, tn",9272442211
SHOP-462908,TECH SOLUTIONS LLP,,"Plot 23, MIDC, Mumbai, MH",9580197556
SHOP-224138,SUNRISE VENTURES,,"plot 552, hitec city, pune, mh",9824115855
SHOP-10878,APEX TRADERS,,"plot 214, guindy, bengaluru, ka",9960255364
SHOP-98411,PRIME TRADERS,,"plot 353, hitec city, bengaluru, ka",9754648028
SHOP-737497,TECH TRADERS,,"gala no. 99, shady complex, mumbai, mh",800339890
SHOP-439324,BALAJI VENTURES LIMITED,,"plot 756, midc, mumbai, mh",9863860879
SHOP-599998,METRO ENTERPRISES LIMITED,,"plot 420, gidc, hyderabad, ts",9488690400
SHOP-531451,METRO TECHNOLOGIES,,"Plot 641, Peenya, Hyderabad, TS",9175829740
SHOP-686166,PRIME VENTURES LLP,,"plot 418, hitec city, chennai, tn",9227637782
SHOP-314049,BALAJI SOLUTIONS LLP,,"plot 857, guindy, hyderabad, ts",9250037608
SHOP-783640,GLOBAL CORP LIMITED,,"plot 30, hitec city, bengaluru, ka",9772294863
SHOP-997475,SUNRISE CORP LLP,,"plot 403, guindy, chennai, tn",9852092743
SHOP-792842,PIONEER TRADERS,,"plot 924, gidc, ahmedabad, gj",9877474460
SHOP-83218,OM LOGISTICS LLP,,"plot 124, midc, bengaluru, ka",9455739934
SHOP-334709,GLOBAL FABRICATION LIMITED,,"Plot 628, MIDC, Delhi, DL",9928049054
SHOP-703587,APEX INDUSTRIES LIMITED,,"plot 575, hitec city, bengaluru, ka",9157401347
SHOP-398765,DYNAMIC VENTURES LLP,,"Plot 779, GIDC, Mumbai, MH",9131546157
SHOP-375426,BALAJI TRADERS,,"Plot 78, Hitec City, Delhi, DL",9403342779
SHOP-733544,PRIME FABRICATION,,"plot 940, gidc, ahmedabad, gj",9367799209
SHOP-72535,METRO LOGISTICS LLP,,"Plot 216, Phase 1, Electronic City, Bengaluru, KA",9323456488
SHOP-421455,OM INDUSTRIES LLP,,"Plot 968, Phase 1, Electronic City, Ahmedabad, GJ",9136905995
SHOP-379238,APEX TRADERS LLP,,"Plot 692, Hitec City, Bengaluru, KA",9682255718
SHOP-306888,SUNRISE TECHNOLOGIES LLP,,"plot 231, ph 1, electronic city, mumbai, mh",9232324943
SHOP-226513,GLOBAL LOGISTICS LLP,,"Plot 12, Okhla Ind Estate, Bengaluru, KA",9988204111
SHOP-624099,DYNAMIC INDUSTRIES,,"Plot 243, Okhla Ind Estate, Hyderabad, TS",9386993830
SHOP-862844,TECH LOGISTICS,,"Plot 333, Peenya, Hyderabad, TS",9334172684
SHOP-86894,BALAJI ENTERPRISES,,"Plot 771, Peenya, Mumbai, MH",9658556148
SHOP-382092,BALAJI CORP,,"Plot 172, Peenya, Delhi, DL",9935924966
SHOP-675562,PRIME VENTURES,,"plot 250, guindy, chennai, tn",9643455624
SHOP-389894,OM VENTURES,,"Plot 742, Okhla Ind Estate, Mumbai, MH",9191805516
SHOP-363240,STELLAR ENTERPRISES LIMITED,,"plot 835, guindy, ahmedabad, gj",9819399575
SHOP-973649,ACME TECHNOLOGIES LIMITED,,"Plot 977, Okhla Ind Estate, Delhi, DL",9870969093
SHOP-565194,DYNAMIC LOGISTICS,,"plot 878, guindy, pune, mh",9562158562
SHOP-975088,TECH ENTERPRISES LLP,,"Plot 48, Okhla Ind Estate, Hyderabad, TS",9322581964
SHOP-323820,OM CORP LLP,,"Plot 70, Peenya, Ahmedabad, GJ",9386064760
SHOP-593044,SUNRISE CORP,,"Plot 625, Phase 1, Electronic City, Hyderabad, TS",9694404767
SHOP-415219,SUNRISE CORP LLP,,"plot 365, guindy, hyderabad, ts",9646810425
SHOP-455117,GLOBAL TRADERS LIMITED,,"plot 977, gidc, bengaluru, ka",9879710594
SHOP-58195,GLOBAL LOGISTICS,,"Plot 51, Okhla Ind Estate, Delhi, DL",9541266856
SHOP-315147,METRO VENTURES LLP,,"Plot 389, MIDC, Mumbai, MH",9545766155
SHOP-677816,SHREE VENTURES,,"plot 699, okhla ind est, mumbai, mh",9678908150
SHOP-703115,STELLAR TECHNOLOGIES,,"plot 369, hitec city, delhi, dl",9725198225
SHOP-259071,SUNRISE INDUSTRIES LLP,,"Plot 469, GIDC, Bengaluru, KA",9974262101
SHOP-261603,SHREE SOLUTIONS LIMITED,,"Plot 9, Phase 1, Electronic City, Pune, MH",9347125080
SHOP-98973,SUNRISE FABRICATION LLP,,"Plot 394, Peenya, Bengaluru, KA",9583566956
SHOP-177933,STELLAR TECHNOLOGIES,,"plot 627, ph 1, electronic city, hyderabad, ts",9518611187
SHOP-490699,SUNRISE CORP LIMITED,,"Plot 600, MIDC, Mumbai, MH",9475723679
SHOP-137046,BALAJI ENTERPRISES LLP,,"plot 338, okhla ind est, hyderabad, ts",9850401099
SHOP-324520,ACME ENTERPRISES LLP,,"Plot 231, GIDC, Mumbai, MH",9323120850
SHOP-89133,STELLAR TECHNOLOGIES LLP,,"Plot 923, Phase 1, Electronic City, Ahmedabad, GJ",9235443699
SHOP-448576,APEX FABRICATION LIMITED,,"Plot 920, Guindy, Mumbai, MH",9472840651
SHOP-209149,DYNAMIC LOGISTICS LIMITED,,"plot 134, okhla ind est, chennai, tn",9363051526
SHOP-86873,ACME TECHNOLOGIES,,"plot 808, midc, delhi, dl",9346901267
SHOP-142135,GLOBAL TECHNOLOGIES LIMITED,,"Plot 303, Okhla Ind Estate, Chennai, TN",9815956987
SHOP-222547,SUNRISE CORP LLP,,"plot 318, ph 1, electronic city, mumbai, mh",9726680758
SHOP-112331,PRIME SOLUTIONS LLP,,"plot 783, midc, ahmedabad, gj",9986741028
SHOP-332173,DYNAMIC SOLUTIONS LIMITED,,"plot 408, okhla ind est, chennai, tn",9417019653
SHOP-641076,ACME VENTURES,,"Plot 595, Okhla Ind Estate, Mumbai, MH",9304474424
SHOP-840482,DYNAMIC TRADERS LIMITED,,"Plot 747, Peenya, Bengaluru, KA",9741770621
SHOP-642727,PRIME INDUSTRIES LIMITED,,"plot 587, gidc, pune, mh",9860982162
SHOP-448500,SUNRISE TRADERS,,"Plot 141, MIDC, Bengaluru, KA",9473383378
SHOP-512581,BALAJI TRADERS LLP,,"Plot 378, Hitec City, Ahmedabad, GJ",9912433600
SHOP-178201,METRO TRADERS,,"Plot 205, Phase 1, Electronic City, Hyderabad, TS",9601849364
SHOP-386109,DYNAMIC ENTERPRISES LIMITED,,"Plot 896, Peenya, Delhi, DL",9656096360
SHOP-730099,SUNRISE TRADERS,,"plot 45, peenya, hyderabad, ts",9976714970
SHOP-989995,PIONEER CORP,,"plot 922, guindy, mumbai, mh",9687054822
SHOP-473646,ACME ENTERPRISES LIMITED,,"Plot 105, Hitec City, Chennai, TN",9842282795
SHOP-393090,TECH CORP LLP,,"plot 220, okhla ind est, mumbai, mh",9389207387
SHOP-597876,SUNRISE TRADERS,,"plot 207, guindy, pune, mh",9850240652
SHOP-779375,SHREE SOLUTIONS LIMITED,,"Gala No. 100, Shady Complex, Ahmedabad, GJ",800116478
SHOP-98794,TECH SOLUTIONS LLP,,"Gala No. 58, Shady Complex, Bengaluru, KA",800878568
SHOP-133335,STELLAR TECHNOLOGIES LIMITED,,"plot 803, ph 1, electronic city, pune, mh",9517422723
SHOP-738894,PRIME SOLUTIONS LLP,,"plot 133, hitec city, hyderabad, ts",9896677618
SHOP-287895,STELLAR SOLUTIONS,,"plot 51, gidc, pune, mh",9155044421
SHOP-986714,PIONEER VENTURES,,"plot 78, midc, mumbai, mh",9556239052
SHOP-784215,SUNRISE SOLUTIONS,,"plot 997, hitec city, bengaluru, ka",9617998388
SHOP-120764,ACME INDUSTRIES,,"plot 340, midc, delhi, dl",9849591851
SHOP-515154,SUNRISE VENTURES LIMITED,,"Plot 815, Phase 1, Electronic City, Delhi, DL",9383395286
SHOP-579928,BALAJI VENTURES,,"Plot 369, Phase 1, Electronic City, Hyderabad, TS",9306084638
SHOP-291915,BALAJI INDUSTRIES,,"plot 35, okhla ind est, ahmedabad, gj",9141538015
SHOP-105215,OM TRADERS,,"plot 309, guindy, mumbai, mh",9698007273
SHOP-603015,APEX SOLUTIONS LLP,,"plot 763, ph 1, electronic city, bengaluru, ka",9937681159
SHOP-168906,PIONEER CORP LLP,,"plot 362, okhla ind est, bengaluru, ka",9695066812
SHOP-453025,STELLAR SOLUTIONS,,"Gala No. 48, Shady Complex, Hyderabad, TS",800803353
SHOP-129444,OM CORP LIMITED,,"plot 989, peenya, hyderabad, ts",9155126092
SHOP-728613,SUNRISE TECHNOLOGIES LLP,,"Plot 408, Peenya, Pune, MH",9589038920
SHOP-771965,GLOBAL TECHNOLOGIES,,"Plot 785, GIDC, Delhi, DL",9436160874
SHOP-667734,APEX INDUSTRIES,,"plot 28, gidc, mumbai, mh",9571095864
SHOP-944758,STELLAR TECHNOLOGIES LLP,,"plot 547, guindy, chennai, tn",9187777759
SHOP-300837,PIONEER INDUSTRIES LLP,,"Plot 479, MIDC, Hyderabad, TS",9964141020
SHOP-928326,STELLAR FABRICATION LLP,,"Plot 513, Hitec City, Mumbai, MH",9269944646
SHOP-747701,STELLAR TRADERS LIMITED,,"Plot 481, Phase 1, Electronic City, Pune, MH",9975002963
SHOP-554209,PIONEER ENTERPRISES LIMITED,,"Plot 982, Phase 1, Electronic City, Hyderabad, TS",9888454525
SHOP-707192,METRO CORP LIMITED,,"Plot 106, MIDC, Delhi, DL",9705133363
SHOP-44122,OM TRADERS,,"Plot 131, Hitec City, Delhi, DL",9484696036
SHOP-99591,METRO INDUSTRIES LIMITED,,"Plot 930, Phase 1, Electronic City, Pune, MH",9910031872
SHOP-590335,PRIME INDUSTRIES,,"plot 65, hitec city, chennai, tn",9472888722
SHOP-582976,APEX ENTERPRISES LLP,,"Plot 575, GIDC, Mumbai, MH",9985132900
SHOP-922691,SUNRISE SOLUTIONS,,"Plot 483, Guindy, Pune, MH",9422396693
SHOP-457767,DYNAMIC INDUSTRIES LIMITED,,"plot 511, ph 1, electronic city, delhi, dl",9738437880
SHOP-339258,GLOBAL INDUSTRIES,,"Plot 633, Okhla Ind Estate, Bengaluru, KA",9915369454
SHOP-763161,ACME INDUSTRIES LIMITED,,"Plot 310, Okhla Ind Estate, Mumbai, MH",9787245344
SHOP-77206,DYNAMIC CORP LLP,,"gala no. 6, shady complex, pune, mh",800404319
SHOP-445849,SUNRISE CORP LIMITED,,"Plot 130, Phase 1, Electronic City, Bengaluru, KA",9106329155
SHOP-891386,TECH TECHNOLOGIES LIMITED,,"gala no. 58, shady complex, bengaluru, ka",800878568
SHOP-309178,DYNAMIC VENTURES LIMITED,,"plot 692, hitec city, pune, mh",9918422674
SHOP-940463,PRIME TECHNOLOGIES LIMITED,,"plot 828, hitec city, bengaluru, ka",9792634108
SHOP-774091,APEX ENTERPRISES LIMITED,,"Plot 649, MIDC, Mumbai, MH",9806723640
SHOP-354655,TECH INDUSTRIES LLP,,"Plot 364, Okhla Ind Estate, Bengaluru, KA",9853997911
SHOP-81591,SUNRISE CORP LIMITED,,"Plot 71, Okhla Ind Estate, Delhi, DL",9239353134
SHOP-458796,ACME CORP,,"Plot 140, Guindy, Delhi, DL",9929702283
SHOP-98609,STELLAR TECHNOLOGIES LIMITED,,"plot 364, peenya, chennai, tn",9636868278
SHOP-863677,METRO SOLUTIONS,,"Plot 818, Phase 1, Electronic City, Bengaluru, KA",9541092194
SHOP-173112,OM CORP LLP,,"plot 905, okhla ind est, ahmedabad, gj",9905535343
SHOP-677564,TECH SOLUTIONS LIMITED,,"Plot 28, GIDC, Ahmedabad, GJ",9435595693
SHOP-164301,PIONEER ENTERPRISES,,"Plot 832, GIDC, Delhi, DL",9782573981
SHOP-301343,OM TECHNOLOGIES LLP,,"plot 976, ph 1, electronic city, bengaluru, ka",9295256634
SHOP-720030,PIONEER INDUSTRIES,,"Plot 628, MIDC, Mumbai, MH",9587618982
SHOP-649142,SHREE INDUSTRIES LIMITED,,"Plot 468, Hitec City, Delhi, DL",9960440948
SHOP-613573,SHREE INDUSTRIES,,"Plot 992, Guindy, Hyderabad, TS",9895713769
SHOP-878014,GLOBAL LOGISTICS LLP,,"Plot 300, Phase 1, Electronic City, Hyderabad, TS",9863096703
SHOP-649550,ACME VENTURES LLP,,"Plot 933, Guindy, Mumbai, MH",9268631941
SHOP-361644,METRO FABRICATION LIMITED,,"Plot 845, Hitec City, Pune, MH",9659026463
SHOP-205384,SHREE INDUSTRIES,,"gala no. 6, shady complex, pune, mh",800404319
SHOP-564592,PRIME INDUSTRIES LLP,,"plot 114, ph 1, electronic city, bengaluru, ka",9778725210
SHOP-172527,STELLAR VENTURES LLP,,"plot 672, okhla ind est, mumbai, mh",9125822091
SHOP-917520,PIONEER CORP LLP,,"plot 4, midc, pune, mh",9544998960
SHOP-360785,BALAJI LOGISTICS,,"Plot 854, Okhla Ind Estate, Chennai, TN",9812751485
SHOP-367573,BALAJI FABRICATION LLP,,"plot 470, midc, bengaluru, ka",9128056996
SHOP-61073,APEX FABRICATION,,"Plot 552, Guindy, Mumbai, MH",9176267899
SHOP-818483,SUNRISE LOGISTICS,,"plot 294, hitec city, hyderabad, ts",9815717954
SHOP-149491,DYNAMIC INDUSTRIES LLP,,"Plot 520, GIDC, Chennai, TN",9621529360
