DeptID,EntityName,PAN,RegisteredAddress,Contact
ESI-476538,Balaji Solutions Pvt Ltd,EJLCF1171K,"Plot 261, Hitec City, Pune, MH",9326584576
ESI-194851,Shree Fabrication Limited,APAYN2919V,"plot 575, okhla ind est, mumbai, mh",9803703706
ESI-127076,Metor Fabrication LLP,ZQRAF1485O,"Plot 881, MIDC, Ahmedabad, GJ",9262992772
ESI-166483,Acme Traders Limited,YZOEW5837D,"Plot 15, Peenya, Ahmedabad, GJ",9399610566
ESI-197295,Om Fabrication Pvt Ltd,UGCBV5274A,"Plot 894, GIDC, Bengaluru, KA",9535091391
ESI-671825,Sunrise Traders LLP,PHDCP4186K,"plot 270, gidc, delhi, dl",9383749553
ESI-801318,Sunrise Enterprises LLP,CKFIL6258Y,"plot 943, peenya, hyderabad, ts",9523217629
ESI-563082,Globla Solutions Limited,MVKZU3670J,"Plot 225, MIDC, Hyderabad, TS",9307519474
ESI-376015,Prime Technologies Pvt Ltd,SHSNB4720W,"Plot 166, Guindy, Chennai, TN",9669991657
ESI-960041,Metro Traders LLP,LZARM6344D,"plot 356, ph 1, electronic city, delhi, dl",9660230351
ESI-898825,Dynamic Corp LLP,MPVFJ1649N,"Plot 857, Peenya, Hyderabad, TS",9795856174
ESI-488787,Dynamic Ventures Pv tLtd,SRGIW2875L,"Plot 791, MIDC, Mumbai, MH",9800651555
ESI-742253,Prime nIdustries Pvt Ltd,XUEOZ4030P,"plot 117, okhla ind est, delhi, dl",9512156050
ESI-39827,Sunrise Solutions Limited,JDWHQ1864U,"plot 794, gidc, mumbai, mh",9522828620
ESI-138824,Metro Corp LLP,SMEBN9226X,"plot 839, gidc, ahmedabad, gj",9987940140
ESI-332887,Balaji Ventures Limited,GVJFW2443A,"Plot 373, Peenya, Delhi, DL",9241801903
ESI-987883,Metro Technologies Limited,IGSYU7679D,"gala no. 65, shady complex, ahmedabad, gj",800868010
ESI-722773,Pioneer Logistics Pvt Ltd,JFICF9920Z,"Plot 348, Peenya, Chennai, TN",9537696699
ESI-429320,Dynamic Fabrication LLP,JCNXK8767X,"plot 427, midc, hyderabad, ts",9314156247
ESI-102791,Shree Technologies LLP,UGPGS8399Y,"plot 901, ph 1, electronic city, pune, mh",9378295849
ESI-593967,Acme Industries LLP,WMQQB1487V,"Plot 660, Hitec City, Delhi, DL",9414577683
ESI-50058,Shree Soluitons Limited,SCBTS7372V,"plot 101, peenya, hyderabad, ts",9244221674
ESI-147674,Stellar Fabrication Limited,TANRZ5248Q,"Plot 645, Guindy, Bengaluru, KA",9388877427
ESI-410969,Pioneer Fabrication Limited,FMHMU1185Q,"Plot 114, Okhla Ind Estate, Delhi, DL",9130821768
ESI-496692,Pioneer Logistics LLP,TOXVI9092P,"plot 691, gidc, bengaluru, ka",9999693047
ESI-107786,Global Fabrication Pvt Ltd,JOYVP2189R,"plot 176, hitec city, mumbai, mh",9678481443
ESI-178716,Shree Industires LLP,RBRFP8342C,"Plot 644, MIDC, Delhi, DL",9532288739
ESI-944981,Balaji Technologies Pvt Ltd,QJVXH7000A,"Plot 919, Hitec City, Pune, MH",9414243276
ESI-854499,Metro Technologies Pvt Ltd,DNLXB9575B,"Plot 108, Guindy, Hyderabad, TS",9151234577
ESI-819831,Shree Industries Limited,FQVMZ1678E,"Plot 748, Phase 1, Electronic City, Ahmedabad, GJ",9786225820
ESI-609196,Metro Traders LLP,RRFIF3311V,"plot 524, gidc, bengaluru, ka",9601897820
ESI-443713,Tech Traders Pvt Ltd,ILQRR2090L,"Plot 654, Hitec City, Pune, MH",9912966413
ESI-582962,Sunrise Corp LLP,JFJGY0370N,"Plot 126, Okhla Ind Estate, Pune, MH",9210169823
ESI-902107,Sunrise Logistics Limited,WLXQI0523R,"Plot 247, MIDC, Ahmedabad, GJ",9379343397
ESI-494251,Priem Industries Limited,TTSEB7730Q,"Plot 958, Okhla Ind Estate, Hyderabad, TS",9793024569
ESI-859491,Metro Fabrication Limited,LYFON1331Q,"plot 255, hitec city, delhi, dl",9678236088
ESI-69355,Prime Logistics LLP,HVVCP6092X,"plot 935, ph 1, electronic city, bengaluru, ka",9842776680
ESI-922746,Om Enterprises Limited,OOFXF6114L,"plot 910, gidc, bengaluru, ka",9942226050
ESI-364867,Acme Enterprises Pvt Ltd,RXRYX1765Y,"plot 8, hitec city, mumbai, mh",9668302099
ESI-757414,Om Enterprise sLLP,CQSQN3058O,"Plot 709, Peenya, Ahmedabad, GJ",9158292355
ESI-713022,Balaji Logisitcs Limited,SJRVY2448J,"Plot 585, Okhla Ind Estate, Hyderabad, TS",9896590144
ESI-493508,Sunirse Traders LLP,QXWKX1859A,"plot 183, ph 1, electronic city, hyderabad, ts",9103783856
ESI-697505,Prime Ventures Lmiited,XWYCH7500X,"plot 690, peenya, pune, mh",9415307846
ESI-11764,Global Solutions LLP,EIPKT3985Y,"plot 559, peenya, hyderabad, ts",9776704290
ESI-797737,Tech Solutoins LLP,VQBBJ3064H,"plot 203, hitec city, delhi, dl",9219134478
ESI-343307,Tec hIndustries Limited,WNEQR0832D,"Plot 597, MIDC, Bengaluru, KA",9399719107
ESI-264014,Acme Enterprises Pvt Ltd,NFDUW6839J,"Plot 901, Okhla Ind Estate, Pune, MH",9930584959
ESI-725338,Global Venturse LLP,MDFAO7923Z,"Plot 352, Okhla Ind Estate, Chennai, TN",9686398844
ESI-905132,Stellar Corp LLP,XCRKQ2510U,"Plot 712, MIDC, Hyderabad, TS",9903248597
ESI-815638,Acme Enterprises Limited,YUTCU0769K,"plot 187, okhla ind est, chennai, tn",9569804016
ESI-667574,Blaaji Industries LLP,ULLAC8308D,"Gala No. 100, Shady Complex, Ahmedabad, GJ",800116478
ESI-245181,Prime Technologies LLP,NKRKG5930Y,"plot 674, hitec city, mumbai, mh",9971940396
ESI-507898,Dynamci Technologies Pvt Ltd,PXGDO1714G,"plot 710, okhla ind est, pune, mh",9819250372
ESI-741057,Apex Vnetures Pvt Ltd,MEJHB1964W,"Plot 688, Okhla Ind Estate, Bengaluru, KA",9412459402
ESI-232700,Tech Corp LLP,KZBAT7418I,"Plot 794, Phase 1, Electronic City, Bengaluru, KA",9588757276
ESI-118543,Tech Traders LLP,FRAVN9862D,"plot 509, hitec city, mumbai, mh",9221971458
ESI-518121,Acem Ventures LLP,OQPVW6431U,"plot 4, gidc, bengaluru, ka",9353008144
ESI-407073,Global Logistics Pvt Ltd,BUENG6780E,"plot 239, ph 1, electronic city, ahmedabad, gj",9695205621
ESI-516467,Stellar Solutions Pvt Ltd,AHUYO9370G,"Plot 947, Phase 1, Electronic City, Chennai, TN",9180733638
ESI-891492,Balaji Ventures Pvt Ltd,GYGGF3784V,"plot 61, hitec city, pune, mh",9398058231
ESI-305801,Prime rTaders LLP,HUQHJ1894D,"plot 14, gidc, chennai, tn",9503065501
ESI-244091,Prime Fabrication Limitde,JKOSI3550H,"plot 18, hitec city, mumbai, mh",9945068601
ESI-819994,Stellar Corp LLP,HZOME8842A,"Plot 338, Peenya, Delhi, DL",9543530970
ESI-172436,Pioneer Enterpirses Limited,HEXAQ8426R,"plot 80, gidc, delhi, dl",9941691063
ESI-611197,Prime Enterprises Pvt Ltd,ZJKHT7834B,"plot 592, okhla ind est, delhi, dl",9389752880
ESI-917977,Tech Fabricatoin LLP,RVGTE6015I,"Plot 274, GIDC, Mumbai, MH",9499279935
ESI-590314,Pioneer Enterprises LLP,OUMYR9869K,"Plot 176, Okhla Ind Estate, Bengaluru, KA",9234879181
ESI-383085,Prime Solutions Pvt Ltd,CBZUY3036R,"Plot 893, GIDC, Mumbai, MH",9688582893
ESI-300137,Shree Traders Limited,MQVWC6153U,"Plot 723, Hitec City, Pune, MH",9636762934
ESI-601042,Sunries Logistics Limited,SZYOD2571A,"Plot 423, Peenya, Pune, MH",9109807249
ESI-668353,Acme Industries Pvt Ltd,VPTBW3897Y,"plot 346, guindy, pune, mh",9570242548
ESI-870878,Priem Technologies Limited,OXIXF1357D,"plot 808, hitec city, bengaluru, ka",9437774165
ESI-618757,Om Enterprises iLmited,ELXEC6534Y,"plot 229, okhla ind est, hyderabad, ts",9344173743
ESI-806359,Acme Industrie sLimited,TCQEI9386H,"plot 93, okhla ind est, chennai, tn",9226113106
ESI-554446,Acme Fabrication LLP,NIIET9894E,"Plot 923, Peenya, Ahmedabad, GJ",9390253416
ESI-585453,Om Technologies LLP,HRDEE0160S,"Plot 163, Phase 1, Electronic City, Hyderabad, TS",9233158708
ESI-912060,Om Industries LLP,URGLN6537O,"Plot 280, Okhla Ind Estate, Hyderabad, TS",9490611039
ESI-964096,Om Trdaers Pvt Ltd,ZOIQP8707J,"Plot 466, Okhla Ind Estate, Mumbai, MH",9231541513
ESI-827052,Sunrise Industries Limtied,BXVME0606R,"Plot 764, Hitec City, Bengaluru, KA",9977227875
ESI-520264,Tech Logistic sPvt Ltd,YQKHG5810L,"gala no. 1, shady complex, delhi, dl",800805319
ESI-804664,Sunrise Ventures Pvt Ltd,FPCBI8461U,"Plot 465, Peenya, Ahmedabad, GJ",9116342420
ESI-506892,Apex Ventures Pvt Ltd,BEBJS0863H,"Plot 844, Peenya, Pune, MH",9257717811
ESI-929563,Prime Industries LLP,LKTVE8988U,"Plot 615, Peenya, Ahmedabad, GJ",9709487573
ESI-618457,Pioneer Solutions LLP,PFXAD5424P,"plot 289, okhla ind est, delhi, dl",9664409813
ESI-581496,Shree Ventures vPt Ltd,GHGHU2146K,"plot 783, gidc, bengaluru, ka",9883611973
ESI-89043,AcmeT raders Limited,GORHA9414Q,"Plot 253, Guindy, Chennai, TN",9736445874
ESI-173853,Tech Industries LLP,KLZOQ6343N,"Plot 598, Hitec City, Ahmedabad, GJ",9839959546
ESI-983192,Stellar Enetrprises Limited,UFJLI9887N,"plot 944, peenya, chennai, tn",9701175905
ESI-298996,Stellar Corp Pvt Ltd,KTRJC6264A,"plot 847, peenya, bengaluru, ka",9363158788
ESI-545358,Acme Sloutions LLP,NFYPQ0666S,"Plot 231, Guindy, Ahmedabad, GJ",9238433709
ESI-672203,Sunrise Enterprises LLP,FSKHD5031N,"plot 676, okhla ind est, bengaluru, ka",9881003696
ESI-916941,Shree Traders LLP,JVJOO2555X,"Plot 581, Okhla Ind Estate, Pune, MH",9345888829
ESI-680823,Stellar Fabrictaion LLP,ZPRBG9157L,"Plot 686, Guindy, Ahmedabad, GJ",9232225231
ESI-531850,Prime Industries Pvt Ltd,CHBQP2531S,"Gala No. 8, Shady Complex, Bengaluru, KA",800327006
ESI-901767,Apex Venutres LLP,OJVQZ5918H,"plot 790, midc, mumbai, mh",9933520627
ESI-870395,Tech Solutions LLP,IDVPT7503P,"Plot 23, MIDC, Mumbai, MH",9580197556
ESI-253325,Sunrise Ventures Pvt Ltd,SABKP1200J,"Plot 552, Hitec City, Pune, MH",9824115855
ESI-220526,Apex Traders Pvt Ldt,ZSBAA7244H,"Plot 214, Guindy, Bengaluru, KA",9960255364
ESI-690285,Prime Traders Pvt Ltd,UHTWO5970P,"Plot 353, Hitec City, Bengaluru, KA",9754648028
ESI-552005,Balaji Ventures Limited,JWONP2918J,"plot 756, midc, mumbai, mh",9863860879
ESI-87815,Metro Technoolgies Pvt Ltd,QWZCY3304K,"plot 641, peenya, hyderabad, ts",9175829740
ESI-863766,Metro Fabrication Pv tLtd,AOXMF5390H,"plot 112, gidc, pune, mh",9975823444
ESI-867894,Apex Traders Pvt Ltd,LEMIM6682E,"plot 398, hitec city, hyderabad, ts",9395968804
ESI-872710,Prime Ventures LLP,YYVYJ7742G,"plot 418, hitec city, chennai, tn",9227637782
ESI-970763,Balaji oSlutions LLP,WZMTJ1190M,"Plot 857, Guindy, Hyderabad, TS",9250037608
ESI-996032,Global CorpL imited,UNMBH6201B,"plot 30, hitec city, bengaluru, ka",9772294863
ESI-61878,Sunrise Corp LLP,OTNEE6396A,"Plot 403, Guindy, Chennai, TN",9852092743
ESI-754424,Pioneer Traders Pvt Ltd,QHKWZ5746C,"plot 924, gidc, ahmedabad, gj",9877474460
ESI-247811,Apex Industries Limited,FYREC7912P,"plot 575, hitec city, bengaluru, ka",9157401347
ESI-61591,Balaji Traders Pvt Ltd,QAEHC4109O,"plot 78, hitec city, delhi, dl",9403342779
ESI-701481,Prime Fabrication Pvt Ltd,GCTNE7746M,"plot 940, gidc, ahmedabad, gj",9367799209
ESI-282076,Apex Trader sLLP,YUHVC8424W,"Plot 692, Hitec City, Bengaluru, KA",9682255718
ESI-766187,Shree Soltuions Pvt Ltd,GFWTA4292Q,"plot 226, peenya, chennai, tn",9371911081
ESI-127163,Global Logsitics LLP,UEUPT1002H,"Plot 12, Okhla Ind Estate, Bengaluru, KA",9988204111
ESI-488087,Dynamic Industries Pvt Ltd,EYBTS8421V,"plot 243, okhla ind est, hyderabad, ts",9386993830
ESI-883840,Balaji Enterpirses Pvt Ltd,SXBHQ2219T,"plot 771, peenya, mumbai, mh",9658556148
ESI-484828,Prime Ventures Pvt Ltd,WPWCC7649N,"Plot 250, Guindy, Chennai, TN",9643455624
ESI-883506,Om Ventures vPt Ltd,KILLO3231O,"Plot 742, Okhla Ind Estate, Mumbai, MH",9191805516
ESI-609958,Stellar Enterprises Lmiited,SEVVZ8968E,"Plot 835, Guindy, Ahmedabad, GJ",9819399575
ESI-717998,Tech Enterprises LLP,HZUTM1216J,"Plot 48, Okhla Ind Estate, Hyderabad, TS",9322581964
ESI-784599,Om Corp LLP,UMHSA9382E,"Plot 70, Peenya, Ahmedabad, GJ",9386064760
ESI-784597,Sunrise Corp Pvt Ltd,DTFRW6682H,"Plot 625, Phase 1, Electronic City, Hyderabad, TS",9694404767
ESI-810605,Sunrise Corp LLP,FXBJJ2004B,"Plot 365, Guindy, Hyderabad, TS",9646810425
ESI-709377,Global Traders Limited,HMSWK2062B,"plot 977, gidc, bengaluru, ka",9879710594
ESI-326249,Shree Ventures Ptv Ltd,JYOMJ5839Z,"Plot 699, Okhla Ind Estate, Mumbai, MH",9678908150
ESI-86281,Stellar Technologies Pvt Ltd,JJIVP9736Z,"plot 369, hitec city, delhi, dl",9725198225
ESI-601953,Shree Solutions Limietd,LOBYO4641C,"Plot 9, Phase 1, Electronic City, Pune, MH",9347125080
ESI-758169,Sunrise Fabircation LLP,KXPMZ7719M,"Plot 394, Peenya, Bengaluru, KA",9583566956
ESI-22097,MetroT echnologies Pvt Ltd,LXYIS6958D,"plot 282, guindy, chennai, tn",9566192785
ESI-468355,Stellar eTchnologies Pvt Ltd,LYZRV8003A,"Plot 627, Phase 1, Electronic City, Hyderabad, TS",9518611187
ESI-722323,Sunries Corp Limited,DHRGP6284X,"plot 600, midc, mumbai, mh",9475723679
ESI-546828,Balaji Enterprises LLP,CNUCK0478Y,"plot 338, okhla ind est, hyderabad, ts",9850401099
ESI-417212,Apex Fabrication Limited,EUXJL3942M,"Plot 920, Guindy, Mumbai, MH",9472840651
ESI-258211,Dynamic Logistics Limited,NMIKW7336D,"plot 134, okhla ind est, chennai, tn",9363051526
ESI-424504,Acme Technologies Pvt Ltd,ECBML3184Z,"plot 808, midc, delhi, dl",9346901267
ESI-529515,Global Technologies Limited,XRKEI0727S,"Plot 303, Okhla Ind Estate, Chennai, TN",9815956987
ESI-312121,Sunrise Corp LLP,KOFLO4540I,"Plot 318, Phase 1, Electronic City, Mumbai, MH",9726680758
ESI-396168,Metro TradersP vt Ltd,TZPKK4782G,"plot 927, midc, pune, mh",9817930765
ESI-977389,Prime Solutions LLP,HWFLL2038S,"Plot 783, MIDC, Ahmedabad, GJ",9986741028
ESI-612445,Dynamic Tradesr Limited,OJIHI1367B,"plot 747, peenya, bengaluru, ka",9741770621
ESI-530387,Prime Indutsries Limited,UTOIU9433H,"plot 587, gidc, pune, mh",9860982162
ESI-141108,Dynamic Enterprises Limited,RSCAJ3680V,"plot 896, peenya, delhi, dl",9656096360
ESI-846280,Sunrise Traders Pvt Ltd,VURQB5965Y,"Plot 45, Peenya, Hyderabad, TS",9976714970
ESI-516146,Acme Enterprises Limited,CSRUO8249N,"plot 105, hitec city, chennai, tn",9842282795
ESI-365104,Tech Fabrication iLmited,UHWJI8866M,"plot 668, gidc, mumbai, mh",9339362990
ESI-215240,Om Ventures PvtL td,FGXER7843C,"Plot 574, Phase 1, Electronic City, Delhi, DL",9727627823
ESI-522426,Tech Corp LLP,JYHSY5296I,"plot 220, okhla ind est, mumbai, mh",9389207387
ESI-633462,Sunrise Traders Pvt Ltd,MSXSE6132Q,"plot 207, guindy, pune, mh",9850240652
ESI-439058,Shree Traders Limited,YYFJW2778O,"gala no. 52, shady complex, delhi, dl",800916320
ESI-40619,Shree Solutions Limited,BNLNE7552K,"gala no. 100, shady complex, ahmedabad, gj",800116478
ESI-832071,Pioneer Enterprises Pvt Ltd,RBRUD0197E,"Plot 283, Okhla Ind Estate, Delhi, DL",9910313969
ESI-488876,Stellar Technologies Limited,JPXWH9299J,"plot 803, ph 1, electronic city, pune, mh",9517422723
ESI-863170,Prime Solutions LLP,QGALC7035A,"Plot 133, Hitec City, Hyderabad, TS",9896677618
ESI-588264,Stellar Solutions Pvt Ltd,UIWUH7109S,"Plot 51, GIDC, Pune, MH",9155044421
ESI-120800,Sunrise Solutions Pv tLtd,SECPJ2070R,"plot 997, hitec city, bengaluru, ka",9617998388
ESI-23932,Acme Industries Pvt Ltd,UUUCF1306M,"Plot 340, MIDC, Delhi, DL",9849591851
ESI-310135,Sunrise Venutres Limited,RGNBN5600C,"Plot 815, Phase 1, Electronic City, Delhi, DL",9383395286
ESI-107946,Baalji Ventures Pvt Ltd,LUEEE0320P,"Plot 369, Phase 1, Electronic City, Hyderabad, TS",9306084638
ESI-307137,Balaji Industries Pvt Ltd,VCCUS6058H,"Plot 35, Okhla Ind Estate, Ahmedabad, GJ",9141538015
ESI-854336,Om Traders Pvt Ldt,CGPXO5167Q,"Plot 309, Guindy, Mumbai, MH",9698007273
ESI-163693,Apex Solutions LLP,HPWYL3873Q,"Plot 763, Phase 1, Electronic City, Bengaluru, KA",9937681159
ESI-172527,Dynmaic Technologies Pvt Ltd,DPCQR4932X,"plot 718, gidc, mumbai, mh",9439577955
ESI-478125,Pionere Corp LLP,LPLUN0548J,"plot 362, okhla ind est, bengaluru, ka",9695066812
ESI-966699,Stellar Solutions Pvt tLd,UYPDC8544V,"gala no. 48, shady complex, hyderabad, ts",800803353
ESI-853579,Om Corp Limited,YSENL0580M,"Plot 989, Peenya, Hyderabad, TS",9155126092
ESI-205281,Sunrise Technologies LLP,UEMMW2869W,"plot 408, peenya, pune, mh",9589038920
ESI-935475,Global Technologies Pvt Ltd,OQBEY5631I,"plot 785, gidc, delhi, dl",9436160874
ESI-953183,Apex Industries Pvt Ltd,SESME0416U,"Plot 28, GIDC, Mumbai, MH",9571095864
ESI-930079,Stellar Fabrication LLP,HGIHS0091C,"Plot 513, Hitec City, Mumbai, MH",9269944646
ESI-365646,Stellar Traders Limited,EDYYV2584Z,"Plot 481, Phase 1, Electronic City, Pune, MH",9975002963
ESI-384467,Pioneer Enterprises Limited,ZYEXZ1882L,"plot 982, ph 1, electronic city, hyderabad, ts",9888454525
ESI-457613,Metro Industries Limited,RJCMD7533C,"plot 930, ph 1, electronic city, pune, mh",9910031872
ESI-143757,Prime Industries Pvt Ltd,SRXHL1689O,"Plot 65, Hitec City, Chennai, TN",9472888722
ESI-593388,Apex Entreprises LLP,JOZFI6519J,"Plot 575, GIDC, Mumbai, MH",9985132900
ESI-875328,Dynamic Industries Limited,CAEVG0463L,"plot 511, ph 1, electronic city, delhi, dl",9738437880
ESI-973240,Golbal Industries Pvt Ltd,YIJHH1196D,"plot 633, okhla ind est, bengaluru, ka",9915369454
ESI-950987,Acme Industries Limited,MFGJB3953L,"plot 310, okhla ind est, mumbai, mh",9787245344
ESI-932602,Balaji Ventures Limited,BGTIA3853A,"plot 755, okhla ind est, chennai, tn",9208270388
ESI-778731,Tech Technologies Limited,ULVRT4464C,"Gala No. 58, Shady Complex, Bengaluru, KA",800878568
ESI-800420,Dynamic Soultions Limited,DRYSP0493G,"plot 83, peenya, delhi, dl",9674976407
ESI-498209,Apex Enterprises Limited,JXOHC0594J,"Plot 649, MIDC, Mumbai, MH",9806723640
ESI-520264,Tech Industries LLP,TWXBU9651L,"plot 364, okhla ind est, bengaluru, ka",9853997911
ESI-405502,Sunrise Corp Limited,JAMJF1951J,"Plot 71, Okhla Ind Estate, Delhi, DL",9239353134
ESI-266071,Stellar Technologies Limited,IHKJI2447F,"plot 364, peenya, chennai, tn",9636868278
ESI-785534,Om Corp LLP,EGMJI3437J,"plot 905, okhla ind est, ahmedabad, gj",9905535343
ESI-752158,Tech Solutoins Limited,FOOND7074D,"Plot 28, GIDC, Ahmedabad, GJ",9435595693
ESI-772398,Pioneer Enterprises Pvt Ltd,OYRIL6242T,"Plot 832, GIDC, Delhi, DL",9782573981
ESI-366507,Om Technloogies LLP,USBIH4928E,"plot 976, ph 1, electronic city, bengaluru, ka",9295256634
ESI-801981,Pioneer Industries PvtL td,YRBHT5763S,"plot 628, midc, mumbai, mh",9587618982
ESI-11160,Shree Industries Pvt Ltd,DJFFP3380M,"plot 992, guindy, hyderabad, ts",9895713769
ESI-771655,Acme Ventures LLP,CBPPR7316J,"Plot 933, Guindy, Mumbai, MH",9268631941
ESI-345717,Shree Industries Pvt Ltd,OFPRL2144G,"gala no. 6, shady complex, pune, mh",800404319
ESI-235126,Stellar Logistisc Limited,GTZIG1730R,"gala no. 69, shady complex, chennai, tn",800724423
ESI-554782,Prime Inudstries LLP,LFHSP6791N,"Plot 114, Phase 1, Electronic City, Bengaluru, KA",9778725210
ESI-566512,Stellar Ventures LLP,HUTYQ5760K,"plot 672, okhla ind est, mumbai, mh",9125822091
ESI-276333,Balaji Fabrication LLP,KFVLM8434I,"Plot 470, MIDC, Bengaluru, KA",9128056996
ESI-539019,Apex Fabrication Pvt Ltd,UWVON1307C,"plot 552, guindy, mumbai, mh",9176267899
ESI-740552,Pioneer Ventures Limietd,MHCBI4048J,"plot 583, ph 1, electronic city, ahmedabad, gj",9271275692
ESI-80283,Dynamic Industries LLP,FREFT1211F,"plot 520, gidc, chennai, tn",9621529360
ESI-757313,Apex Technologies Pvt Ltd,IDDUP7106W,"plot 869, okhla ind est, ahmedabad, gj",9943719612
ESI-842131,Stellar Ventures Pvt Ltd,IMBUF5021A,"Plot 878, MIDC, Hyderabad, TS",9626515217
ESI-525795,Apex Industries LLP,MKNNC7095K,"plot 585, ph 1, electronic city, mumbai, mh",9987930153
ESI-411150,Stellar Traders iLmited,FMOEN9760B,"Plot 67, GIDC, Delhi, DL",9541817598
ESI-107479,Tech Traders Limited,GLTNX6939N,"Plot 121, GIDC, Ahmedabad, GJ",9667569164
ESI-721621,Stellar Traders LLP,ZHNWW3541P,"Plot 430, Phase 1, Electronic City, Mumbai, MH",9975556951
ESI-214581,Acme Copr LLP,WANOL7640N,"Plot 53, Peenya, Pune, MH",9132495820
ESI-385749,Pionere Corp LLP,YFPYY1583A,"plot 712, guindy, delhi, dl",9970929739
ESI-703306,Dynamic Technoolgies LLP,ZSYGB2948O,"Plot 977, MIDC, Mumbai, MH",9257496465
ESI-893539,Acem Traders Limited,ZMRHX9805J,"plot 330, gidc, ahmedabad, gj",9280855099
ESI-836558,Metro Traders Pvt Ltd,AVPXU7708Z,"Plot 312, Okhla Ind Estate, Mumbai, MH",9334858813
ESI-740522,Metro Solutions Pvt Ltd,IUFNH7997J,"Plot 145, Phase 1, Electronic City, Chennai, TN",9395202413
ESI-125245,Om Solutions LLP,WCVFN0391V,"Plot 856, Hitec City, Ahmedabad, GJ",9334988898
ESI-165533,Stellar Traders Limited,NLWJT6941S,"Plot 501, Peenya, Mumbai, MH",9922598153
ESI-404167,Shree Industries Pvt Ltd,WGKKI8782S,"Plot 351, Phase 1, Electronic City, Ahmedabad, GJ",9542143907
ESI-873205,Balaji Lgoistics Limited,ZRAOI8624V,"Plot 878, Guindy, Mumbai, MH",9779070861
ESI-477371,Balaji Technologeis Pvt Ltd,KHNNG2404H,"Plot 558, Phase 1, Electronic City, Bengaluru, KA",9205698952
ESI-764253,Dynami cCorp LLP,IYYXY2382S,"plot 774, okhla ind est, mumbai, mh",9519298469
ESI-912513,Acme Fabrication Pvt Ltd,KKBYP3087S,"Plot 948, Peenya, Delhi, DL",9872308186
ESI-209566,Prime Traders Limtied,MJAKW7413M,"plot 774, midc, ahmedabad, gj",9109005262
ESI-694898,Shree Enterpriess Pvt Ltd,PZQLW3784G,"plot 914, peenya, chennai, tn",9842960663
ESI-291311,Sunrise Industries Pvt Ltd,LKNGY0760M,"Plot 436, Hitec City, Pune, MH",9756683520
ESI-407191,Om aFbrication LLP,BSXXE7459J,"plot 438, gidc, mumbai, mh",9515866104
ESI-935882,Stellar Fabrication PvtL td,POTEO0493Y,"plot 649, guindy, ahmedabad, gj",9884887702
ESI-463678,Surnise Enterprises Limited,PCFQE9479J,"Plot 826, Phase 1, Electronic City, Delhi, DL",9304953944
ESI-144653,Acme Traedrs Pvt Ltd,XWEGD0819F,"plot 972, peenya, pune, mh",9522302453
ESI-128781,Metro Solutions LLP,QUIEM5105T,"Plot 788, GIDC, Bengaluru, KA",9159004223
